You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0516
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0693_P3_v2", "cached_question": "How is the grade broken down in 10.805J Technology, Law, and the Working Environment?", "cached_answer": "Class Participation is 15%, Writing Assignment is 15%, Midterm is 35%, and Second Exam is 35%.", "new_query": "grade breakdown 10.805j technlogy law & the working env??"}
{"pair_id": "d1_s0699_P2_v1", "cached_question": "How many assignments are there for MIT course 11.001J Introduction to Urban Design and Development, and what are they called?", "cached_answer": "There are three assignments: Assignment 1, Assignment 2, and the Final Paper Assignment.", "new_query": "List the assignments for MIT course 11.001J Introduction to Urban Design and Development and tell me how many there are."}
{"pair_id": "d1_s0699_P2_v2", "cached_question": "How many assignments are there for MIT course 11.001J Introduction to Urban Design and Development, and what are they called?", "cached_answer": "There are three assignments: Assignment 1, Assignment 2, and the Final Paper Assignment.", "new_query": "I'd like the count and the names of the assignments given in MIT 11.001J Introduction to Urban Design and Development."}
{"pair_id": "d1_s0699_P2_v4", "cached_question": "How many assignments are there for MIT course 11.001J Introduction to Urban Design and Development, and what are they called?", "cached_answer": "There are three assignments: Assignment 1, Assignment 2, and the Final Paper Assignment.", "new_query": "Could you tell me what assignments MIT course 11.001J Introduction to Urban Design and Development includes, along with their total number?"}
{"pair_id": "d1_s0699_P3_v1", "cached_question": "How many assignments are there for MIT course 11.001J Introduction to Urban Design and Development, and what are they called?", "cached_answer": "There are three assignments: Assignment 1, Assignment 2, and the Final Paper Assignment.", "new_query": "how many assignments in mit 11.001j intro to urban design and development n what r they called?"}
{"pair_id": "d1_s0700_N2_v1", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Who leads the field trip portion of 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0700_N2_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Who teaches the introductory urban studies courses in the department that offers 11.001J?"}
{"pair_id": "d1_s0700_N4_v4", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Is 11.001J Introduction to Urban Design and Development taught by anyone besides Prof. Susan Silberberg?"}
{"pair_id": "d1_s0700_N5_v1", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Who was the first person to teach 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0700_N5_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Who most recently taught 11.001J Introduction to Urban Design and Development before this offering?"}
{"pair_id": "d1_s0700_N6_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "How do I contact the instructor of 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0700_P1_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Which professor leads 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0700_P1_v3", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Who runs 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0700_P2_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Tell me the name of the person teaching 11.001J Introduction to Urban Design and Development."}
{"pair_id": "d1_s0700_P2_v4", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "Name the professor of 11.001J Introduction to Urban Design and Development."}
{"pair_id": "d1_s0700_P3_v2", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "whos the prof for 11.001J Introduction to Urban Design & Devlopment"}
{"pair_id": "d1_s0700_P3_v3", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "11.001j intro urban design n development — who teachs it"}
{"pair_id": "d1_s0700_P3_v4", "cached_question": "Who teaches 11.001J Introduction to Urban Design and Development?", "cached_answer": "Prof. Susan Silberberg teaches the course.", "new_query": "hey who is teachin 11001J introduction to urban design and developement"}
{"pair_id": "d1_s0701_N1_v2", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Who taught 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0701_N4_v1", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Which departments do not offer 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0701_N5_v1", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "When was 11.001J Introduction to Urban Design and Development most recently offered?"}
{"pair_id": "d1_s0701_N5_v2", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "When was 11.001J Introduction to Urban Design and Development first offered?"}
{"pair_id": "d1_s0701_N6_v1", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Why is 11.001J Introduction to Urban Design and Development jointly offered by two departments?"}
{"pair_id": "d1_s0701_N6_v2", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Which department awards the degree credit for undergraduates taking 11.001J Introduction to Urban Design and Development?"}
{"pair_id": "d1_s0701_P1_v3", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Is 11.001J Introduction to Urban Design and Development a graduate or undergraduate course, and who offers it?"}
{"pair_id": "d1_s0701_P2_v1", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "Tell me the level of 11.001J Introduction to Urban Design and Development and the departments behind it."}
{"pair_id": "d1_s0701_P2_v3", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "I need to know who offers 11.001J Introduction to Urban Design and Development and what level of student it targets."}
{"pair_id": "d1_s0701_P3_v1", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "at what level was 11.001j intro to urban design and development taught n which depts offer it"}
{"pair_id": "d1_s0701_P3_v3", "cached_question": "At what level was 11.001J Introduction to Urban Design and Development taught, and which departments offer it?", "cached_answer": "It was an undergraduate course taught in Spring 2006, offered by the Urban Studies and Planning and Architecture departments.", "new_query": "whats the lvl of 11.001j intro to urban desgin and development and who offers it"}
{"pair_id": "d1_s0702_N1_v1", "cached_question": "What time does the session 4 Walking Tour of Boston begin, and where do students meet?", "cached_answer": "Students meet at the Government Center T-Stop, outside in front of City Hall, at 8:00 am.", "new_query": "How long does the session 4 Walking Tour of Boston last?"}
{"pair_id": "d1_s0702_N1_v2", "cached_question": "What time does the session 4 Walking Tour of Boston begin, and where do students meet?", "cached_answer": "Students meet at the Government Center T-Stop, outside in front of City Hall, at 8:00 am.", "new_query": "What should students bring to the session 4 Walking Tour of Boston?"}
