You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0571
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0388_P3_v1", "cached_question": "How many questions and evidences does the WebQA dataset contain?", "cached_answer": "WebQA contains more than 42,000 questions and 556,000 evidences.", "new_query": "how many questions n evidences in webqa?"}
{"pair_id": "d2_s0390_N4_v1", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "How much does performance improve when the model uses character-based input instead of word-based input?"}
{"pair_id": "d2_s0390_P1_v1", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "By how many points does performance fall with character-based input rather than word-based input, and what F1 does it achieve?"}
{"pair_id": "d2_s0390_P1_v2", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "How large is the performance decrease when switching from word-based to character-based input, and what F1 score results?"}
{"pair_id": "d2_s0390_P1_v3", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "What is the drop in performance for character-level input compared with word-level input, and what F1 does the model get?"}
{"pair_id": "d2_s0390_P1_v4", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "How much worse does the model do with character-based input versus word-based input, and what F1 value does it hit?"}
{"pair_id": "d2_s0390_P2_v1", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "Using character-based input instead of word-based input costs how much performance, and yields what F1 score?"}
{"pair_id": "d2_s0390_P2_v2", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "Tell me the performance drop and the resulting F1 score when the model is fed characters instead of words."}
{"pair_id": "d2_s0390_P2_v3", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "With character-based rather than word-based input, what is the performance loss and the F1 score reached?"}
{"pair_id": "d2_s0390_P2_v4", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "I'd like the size of the performance drop and the F1 score obtained when character-based input replaces word-based input."}
{"pair_id": "d2_s0390_P3_v2", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "char based input instead of word based -> how much performance drop + what F1??"}
{"pair_id": "d2_s0390_P3_v3", "cached_question": "How much does performance drop when the model uses character-based input instead of word-based input, and what F1 score does it reach?", "cached_answer": "Performance drops only 3.72 F1 points, giving an F1 score of 70.97% with character-based input, compared to 74.69% with word-based input.", "new_query": "how much perfomance drop when the model uses charcter based input insted of word based and wat f1 score"}
{"pair_id": "d2_s0394_N2_v1", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "How much did the proposed dependency word pair reordering approach improve BLEU on long Chinese sentences only?"}
{"pair_id": "d2_s0394_N3_v2", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "How much did the proposed dependency word pair reordering approach improve TER score on Chinese-to-English translation?"}
{"pair_id": "d2_s0394_N4_v2", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "How much did the proposed dependency word pair reordering approach improve BLEU over a baseline that excludes prior reordering approaches?"}
{"pair_id": "d2_s0394_N5_v1", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "What was the smallest BLEU improvement the dependency word pair reordering approach achieved on Chinese-to-English translation?"}
{"pair_id": "d2_s0394_N5_v2", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "What was the largest BLEU improvement reported for the dependency word pair reordering approach on Chinese-to-English translation?"}
{"pair_id": "d2_s0394_P1_v2", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "By how many BLEU points did the dependency-based word pair reordering approach boost Chinese-to-English translation?"}
{"pair_id": "d2_s0394_P1_v3", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "What size of BLEU improvement did the new dependency word pair reordering technique obtain for Chinese-English machine translation?"}
{"pair_id": "d2_s0394_P2_v1", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "Tell me the BLEU improvement that the proposed dependency word pair reordering approach achieved on Chinese-to-English translation."}
{"pair_id": "d2_s0394_P2_v3", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "I would like to know the BLEU gain reported for the dependency word pair reordering approach in Chinese-to-English translation."}
{"pair_id": "d2_s0394_P3_v3", "cached_question": "How much did the proposed dependency word pair reordering approach improve BLEU score on Chinese-to-English translation?", "cached_answer": "It achieved a statistically significant improvement of 1.21 BLEU points over a state-of-the-art SMT system that incorporates prior reordering approaches.", "new_query": "bleu gain of the dependency word pair reordering apprach for chinese->english?"}
{"pair_id": "d2_s0395_N1_v1", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "How many dependency word pair sparse features does this MT reordering approach use?"}
{"pair_id": "d2_s0395_N2_v2", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "What do all the sparse features in this MT reordering approach capture?"}
{"pair_id": "d2_s0395_N3_v1", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "What do the dependency path sparse features in this MT reordering approach actually capture?"}
{"pair_id": "d2_s0395_N3_v2", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "What do the dependency word pair sparse features capture in this MT word alignment approach?"}
{"pair_id": "d2_s0395_N4_v1", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "What do the dependency word pair dense features in this MT reordering approach capture?"}
{"pair_id": "d2_s0395_N6_v1", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "How much BLEU improvement do the dependency word pair sparse features bring in this MT reordering approach?"}
{"pair_id": "d2_s0395_P1_v2", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "In this machine translation reordering approach, what information do the dependency word pair sparse features encode?"}
{"pair_id": "d2_s0395_P1_v4", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "What do the sparse dependency word-pair features in this translation reordering approach really record?"}
{"pair_id": "d2_s0395_P2_v3", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "I'd like to know what is captured by this MT reordering approach's dependency word pair sparse features."}
{"pair_id": "d2_s0395_P3_v2", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "dependency word pair sparse feats in this mt reordering approach - what do they actully capture??"}
{"pair_id": "d2_s0395_P3_v3", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "whats capturd by the dependancy word pair sparse features in this mt reorderng aproach"}
{"pair_id": "d2_s0395_P3_v4", "cached_question": "What do the dependency word pair sparse features in this MT reordering approach actually capture?", "cached_answer": "They capture whether two words linked by a dependency relation in the source sentence's parse tree follow the same order or are swapped in the translation output.", "new_query": "in this MT reordering apprch, dep word-pair sparse features capture wat exactly"}
{"pair_id": "d2_s0396_N2_v1", "cached_question": "How many feature functions does the approach define for each word pair ordering, and what are they based on?", "cached_answer": "Four feature functions per word pair ordering, based on dependency labels, POS tags, and the combination of both.", "new_query": "How many feature functions does the approach define in total across all word pairs?"}
