You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0701
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d3_s0704_P1_v1", "cached_question": "What name does the React docs example give to the context used for heading levels?", "cached_answer": "The context is named LevelContext.", "new_query": "In the React docs example, what is the heading-level context called?"}
{"pair_id": "d3_s0708_P3_v1", "cached_question": "What two props are passed to the Avatar component in the React docs example, and what type is each?", "cached_answer": "The example passes a `person` prop, which is an object, and a `size` prop, which is a number.", "new_query": "what 2 props r passed to Avatar in the react docs example n what type is each"}
{"pair_id": "d3_s0708_P3_v2", "cached_question": "What two props are passed to the Avatar component in the React docs example, and what type is each?", "cached_answer": "The example passes a `person` prop, which is an object, and a `size` prop, which is a number.", "new_query": "react docs avatar component — which two props + their types??"}
{"pair_id": "d3_s0709_N2_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you specify a default value for a nested prop inside a destructured object in React?"}
{"pair_id": "d3_s0709_N2_v2", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you specify default values for all of a React component's props at once?"}
{"pair_id": "d3_s0709_N3_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you specify a default value for a state variable in React using destructuring?"}
{"pair_id": "d3_s0709_N3_v2", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you specify a default value for a prop in Vue using destructuring?"}
{"pair_id": "d3_s0709_N4_v3", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you remove a default value from a destructured prop in React?"}
{"pair_id": "d3_s0709_N5_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you give every prop in a React destructuring pattern a default value?"}
{"pair_id": "d3_s0709_P1_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "What is the syntax for giving a prop a default value when destructuring in React?"}
{"pair_id": "d3_s0709_P1_v2", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How do you set a fallback value for a prop via destructuring in React?"}
{"pair_id": "d3_s0709_P1_v3", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "In React, how is a default prop value declared inside the destructuring pattern?"}
{"pair_id": "d3_s0709_P1_v4", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "How can I define a default for a prop while destructuring props in a React component?"}
{"pair_id": "d3_s0709_P2_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "Show me how a default prop value is written using destructuring in React."}
{"pair_id": "d3_s0709_P2_v3", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "I want to give a React prop a default value through destructuring — what do I write?"}
{"pair_id": "d3_s0709_P2_v4", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "Explain how React props get default values in the destructuring parameter list."}
{"pair_id": "d3_s0709_P3_v1", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "how do u specify a defualt value for a prop in react using destructuring?"}
{"pair_id": "d3_s0709_P3_v2", "cached_question": "How do you specify a default value for a prop in React using destructuring?", "cached_answer": "You put `=` followed by the default value right after the parameter name in the destructuring, e.g. `function Avatar({ person, size = 100 })`.", "new_query": "react props default value w/ destructuring - how??"}
{"pair_id": "d3_s0710_N1_v1", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "What syntax do you use to declare a default value of 100 for the size prop?"}
{"pair_id": "d3_s0710_N3_v2", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "If a prop has a default value of 100 and you spread props containing no size key, will the default be used?"}
{"pair_id": "d3_s0710_N6_v1", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "Since size={null} skips a prop's default of 100, how do you make null fall back to 100 anyway?"}
{"pair_id": "d3_s0710_P1_v1", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "Suppose a prop's default is 100 and you supply size={null} — does the default kick in?"}
{"pair_id": "d3_s0710_P1_v2", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "With a default value of 100 for a prop, does passing size={null} fall back to that default?"}
{"pair_id": "d3_s0710_P1_v3", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "Does a prop's default of 100 apply when the value handed in is size={null}?"}
{"pair_id": "d3_s0710_P1_v4", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "If the default for a prop is 100, will size={null} end up using 100?"}
{"pair_id": "d3_s0710_P2_v1", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "Tell me whether a prop's default of 100 is applied when size={null} is passed."}
{"pair_id": "d3_s0710_P2_v3", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "I want to know if the default of 100 gets used in the case where size={null} is passed."}
{"pair_id": "d3_s0710_P2_v4", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "When size={null} is passed and 100 is the declared default, is the default value used or not?"}
{"pair_id": "d3_s0710_P3_v1", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "if a prop defaults to 100 and u pass size={null}, does the default get used?"}
{"pair_id": "d3_s0710_P3_v2", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "prop default = 100, i pass size={null} ... default used??"}
{"pair_id": "d3_s0710_P3_v4", "cached_question": "If a prop has a default value of 100 and you pass size={null}, will the default value be used?", "cached_answer": "No. The default value is only used when the prop is missing or explicitly `undefined`; passing `null` or `0` will not trigger the default.", "new_query": "prop w/ default 100 + size={null} -> default used or nah"}
{"pair_id": "d3_s0714_N2_v1", "cached_question": "How does React decide which state belongs to which component?", "cached_answer": "React associates each piece of state with the correct component based on where that component sits in the render tree, not on the JSX tag itself.", "new_query": "How does React decide which state belongs to which component inside a conditional branch?"}
{"pair_id": "d3_s0714_N2_v2", "cached_question": "How does React decide which state belongs to which component?", "cached_answer": "React associates each piece of state with the correct component based on where that component sits in the render tree, not on the JSX tag itself.", "new_query": "How does React decide which state, refs, and context belong to which component?"}
