You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0586
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0523_N2_v1", "cached_question": "How much larger is the BookTest dataset compared to the Children's Book Test (CBT)?", "cached_answer": "BookTest is more than 60 times larger than the Children's Book Test.", "new_query": "How much larger is the BookTest validation set compared to the Children's Book Test validation set?"}
{"pair_id": "d2_s0523_P3_v3", "cached_question": "How much larger is the BookTest dataset compared to the Children's Book Test (CBT)?", "cached_answer": "BookTest is more than 60 times larger than the Children's Book Test.", "new_query": "how mch larger is the booktest dataset compared 2 the childrens book test (cbt)"}
{"pair_id": "d2_s0523_P3_v4", "cached_question": "How much larger is the BookTest dataset compared to the Children's Book Test (CBT)?", "cached_answer": "BookTest is more than 60 times larger than the Children's Book Test.", "new_query": "booktest compared to cbt, like how many x bigger is it"}
{"pair_id": "d2_s0524_N1_v1", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "In which years were the CNN/Daily Mail dataset and the Children's Book Test introduced?"}
{"pair_id": "d2_s0524_N1_v2", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "How large are the CNN/Daily Mail dataset and the Children's Book Test?"}
{"pair_id": "d2_s0524_N4_v1", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Which organizations only used, rather than introduced, the CNN/Daily Mail dataset and the Children's Book Test?"}
{"pair_id": "d2_s0524_N5_v1", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Of the CNN/Daily Mail dataset and the Children's Book Test, which was introduced first?"}
{"pair_id": "d2_s0524_N5_v4", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Of the CNN/Daily Mail dataset and the Children's Book Test, which was introduced most recently?"}
{"pair_id": "d2_s0524_P1_v2", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Who created the CNN/Daily Mail dataset, and who created the Children's Book Test?"}
{"pair_id": "d2_s0524_P1_v3", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Which companies were behind the CNN/Daily Mail dataset and the Children's Book Test respectively?"}
{"pair_id": "d2_s0524_P2_v2", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "Name the organization behind the CNN/Daily Mail dataset and the one behind the Children's Book Test."}
{"pair_id": "d2_s0524_P2_v3", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "I want to know, for the CNN/Daily Mail dataset and for the Children's Book Test, which organization introduced each."}
{"pair_id": "d2_s0524_P3_v1", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "which orgs introduced the cnn/daily mail dataset n the children's book test respectively?"}
{"pair_id": "d2_s0524_P3_v3", "cached_question": "Which organizations introduced the CNN/Daily Mail dataset and the Children's Book Test, respectively?", "cached_answer": "Google DeepMind introduced the CNN/Daily Mail dataset, and Facebook AI introduced the Children's Book Test (CBT).", "new_query": "cnn/daily mail dataset + childrens book test - introduced by which organiztions"}
{"pair_id": "d2_s0525_N2_v1", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did training on BookTest reduce prediction error on the named-entity subset of the CBT test data?"}
{"pair_id": "d2_s0525_N2_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did training on BookTest reduce prediction error across all CBT splits, validation included?"}
{"pair_id": "d2_s0525_N3_v1", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did training on the BookTest dataset reduce prediction error on the original CNN test data?"}
{"pair_id": "d2_s0525_N3_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did training on the Gutenberg dataset reduce prediction error on the original CBT test data?"}
{"pair_id": "d2_s0525_N4_v3", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did excluding BookTest from training change prediction error on the original CBT test data?"}
{"pair_id": "d2_s0525_N4_v4", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "By how much did training on the BookTest dataset raise prediction error on the original CBT test data?"}
{"pair_id": "d2_s0525_N5_v1", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "What is the smallest prediction-error reduction BookTest training gave on any CBT test subset?"}
{"pair_id": "d2_s0525_N5_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "What is the largest prediction-error reduction BookTest training gave on any CBT test subset?"}
{"pair_id": "d2_s0525_N6_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "What was the prediction error on the original CBT test data before training on BookTest?"}
{"pair_id": "d2_s0525_P2_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "Tell me the size of the prediction-error reduction on the original CBT test data from BookTest training."}
{"pair_id": "d2_s0525_P2_v4", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "Quantify the prediction-error improvement on the original CBT test data brought by training on BookTest."}
{"pair_id": "d2_s0525_P3_v2", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "booktest training — how much did it cut pred error on original cbt test set??"}
{"pair_id": "d2_s0525_P3_v3", "cached_question": "By how much did training on the BookTest dataset reduce prediction error on the original CBT test data?", "cached_answer": "It reduced the prediction error by almost one third.", "new_query": "hw much less prediction eror on orig cbt test data aftr trainin on booktest"}
{"pair_id": "d2_s0530_N2_v1", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations during earthquakes?"}
{"pair_id": "d2_s0530_N3_v2", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "What two classification tasks does the paper's DNN approach address for public health organizations?"}
{"pair_id": "d2_s0530_N4_v3", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "What two classification tasks does the paper's DNN approach address for non-humanitarian organizations?"}
{"pair_id": "d2_s0530_P1_v2", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "What are the two categorization tasks the paper's DNN method handles for humanitarian aid organizations?"}
{"pair_id": "d2_s0530_P1_v3", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "The paper's DNN approach solves which two classification tasks for humanitarian responders?"}
{"pair_id": "d2_s0530_P2_v4", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "I'd like a list of the two classification tasks the paper's DNN approach handles for humanitarian response organizations."}
{"pair_id": "d2_s0530_P3_v1", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "what 2 classification tasks does the papers dnn approach address for humanitarian response orgs?"}
{"pair_id": "d2_s0530_P3_v2", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "the dnn approach in the paper — which 2 classification tasks for humanitarian orgs??"}
{"pair_id": "d2_s0530_P3_v3", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "wat r the two clasification tasks the papers DNN handles for humanitarian response organizations"}
{"pair_id": "d2_s0530_P3_v4", "cached_question": "What two classification tasks does the paper's DNN approach address for humanitarian response organizations?", "cached_answer": "It addresses identifying informative tweets (binary classification: 'informative' vs. 'not informative') and classifying tweets into topical/humanitarian classes.", "new_query": "papers dnn = 2 classification tasks for humanitarian response orgs, which ones"}
{"pair_id": "d2_s0531_N1_v1", "cached_question": "What character limit of tweets is cited in the paper as a challenge for automatic classification?", "cached_answer": "Tweets are limited to only 140 characters.", "new_query": "What challenges besides length does the paper list for automatic tweet classification?"}
{"pair_id": "d2_s0531_N3_v1", "cached_question": "What character limit of tweets is cited in the paper as a challenge for automatic classification?", "cached_answer": "Tweets are limited to only 140 characters.", "new_query": "What character limit of Weibo posts is cited in the paper as a challenge for automatic classification?"}
{"pair_id": "d2_s0531_N3_v2", "cached_question": "What character limit of tweets is cited in the paper as a challenge for automatic classification?", "cached_answer": "Tweets are limited to only 140 characters.", "new_query": "What character limit of tweets is cited in the paper as a challenge for automatic translation?"}
