You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0595
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0598_P3_v4", "cached_question": "On which three tasks were QRNNs evaluated in this paper?", "cached_answer": "QRNNs were evaluated on language modeling, sentiment classification, and character-level neural machine translation.", "new_query": "which three tasks were qrnns evaluted on in ths paper"}
{"pair_id": "d2_s0603_N2_v1", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "What training losses does the paper use across all of its acoustic word embedding models, and which approach performs better?"}
{"pair_id": "d2_s0603_N2_v2", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "For the paper's bidirectional LSTM variant of the RNN acoustic word embeddings, what two losses are used and which is better?"}
{"pair_id": "d2_s0603_N3_v1", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "What two training losses does the paper use for CNN-based acoustic word embeddings, and which approach performs better?"}
{"pair_id": "d2_s0603_N3_v2", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "What two training losses does the paper use for RNN-based acoustic phone embeddings, and which approach performs better?"}
{"pair_id": "d2_s0603_N5_v3", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Which approach performs worst among the paper's RNN-based acoustic word embedding models?"}
{"pair_id": "d2_s0603_N5_v4", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Which of the paper's training losses gives the smallest improvement for RNN-based acoustic word embeddings?"}
{"pair_id": "d2_s0603_P1_v1", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Which two training objectives does the paper employ for RNN-based acoustic word embeddings, and which one works better?"}
{"pair_id": "d2_s0603_P1_v2", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "What are the two loss functions used to train the paper's RNN acoustic word embeddings, and which yields stronger results?"}
{"pair_id": "d2_s0603_P1_v4", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Which pair of training criteria is used for the RNN acoustic word embeddings in this paper, and which criterion gives superior performance?"}
{"pair_id": "d2_s0603_P2_v1", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Name the two training losses used for the paper's RNN-based acoustic word embeddings and say which approach comes out ahead."}
{"pair_id": "d2_s0603_P2_v3", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "I want to know both losses used to train the RNN-based acoustic word embeddings and which of the two approaches is stronger."}
{"pair_id": "d2_s0603_P2_v4", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "Which approach performs better, and what two training losses are used, for the RNN-based acoustic word embeddings in this paper?"}
{"pair_id": "d2_s0603_P3_v2", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "the paper uses 2 losses for RNN acoustic word embeddings — whitch ones, and whats better?"}
{"pair_id": "d2_s0603_P3_v3", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "rnn acoustic word embeddings: which two losses used + which approach wins?"}
{"pair_id": "d2_s0603_P3_v4", "cached_question": "What two training losses does the paper use for RNN-based acoustic word embeddings, and which approach performs better?", "cached_answer": "The paper uses a cross entropy loss for word classification and a contrastive loss in a Siamese network setting; the Siamese RNN embeddings outperform the classification-based models.", "new_query": "what r the two training loses for the rnn-based acoustic word embddings in the paper and which works better"}
{"pair_id": "d2_s0604_N1_v1", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "What word error rate improvement did Maas et al. report from their CNN-based acoustic word embeddings?"}
{"pair_id": "d2_s0604_N1_v2", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "Which dataset did Maas et al. train their CNN-based acoustic word embeddings on?"}
{"pair_id": "d2_s0604_N2_v1", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "How did Maas et al. use CNN-based acoustic word embeddings for out-of-vocabulary words in speech recognition?"}
{"pair_id": "d2_s0604_N3_v2", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "How did Maas et al. use RNN-based acoustic word embeddings in speech recognition?"}
{"pair_id": "d2_s0604_N4_v1", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "How did Maas et al. train CNNs to predict discrete word labels for speech recognition?"}
{"pair_id": "d2_s0604_N4_v2", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "How did Maas et al. use CNN-based acoustic word embeddings during first-pass decoding rather than rescoring?"}
{"pair_id": "d2_s0604_N6_v2", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "What limitation of CNN-based acoustic word embeddings did Maas et al. run into in speech recognition?"}
{"pair_id": "d2_s0604_P1_v4", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "How did Maas and colleagues make use of CNN-derived acoustic word embeddings for recognizing speech?"}
{"pair_id": "d2_s0604_P3_v1", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "how did maas et al use cnn based acoustic word embeddings in speech recognition?"}
{"pair_id": "d2_s0604_P3_v3", "cached_question": "How did Maas et al. use CNN-based acoustic word embeddings in speech recognition?", "cached_answer": "They trained CNNs to predict continuous-valued embeddings of word labels and used the resulting embeddings to define feature functions in a segmental conditional random field rescoring system.", "new_query": "hw did Maas et al. use cnn-basd acoustic word embedings in speech recognitn"}
{"pair_id": "d2_s0608_N1_v1", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "Which reactions were included in Facebook's expanded reaction feature?"}
{"pair_id": "d2_s0608_N1_v2", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "Why did Facebook expand its reaction feature beyond the like button?"}
{"pair_id": "d2_s0608_N2_v2", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "When did Facebook roll out its expanded reaction feature world-wide on Messenger?"}
{"pair_id": "d2_s0608_N3_v1", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "When did Twitter roll out its expanded reaction feature world-wide?"}
{"pair_id": "d2_s0608_N4_v1", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "When did Facebook withdraw its expanded reaction feature world-wide?"}
{"pair_id": "d2_s0608_N5_v1", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "When were Facebook's expanded reactions first available anywhere at all?"}
{"pair_id": "d2_s0608_N6_v2", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "How many reactions did Facebook's world-wide reaction rollout include?"}
{"pair_id": "d2_s0608_P2_v2", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "Tell me when the expanded reaction feature was made available world-wide by Facebook."}
{"pair_id": "d2_s0608_P2_v3", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "The world-wide rollout of Facebook's expanded reactions happened at what time?"}
{"pair_id": "d2_s0608_P2_v4", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "I'm curious about the timing of Facebook's world-wide expanded reaction rollout — when was it?"}
{"pair_id": "d2_s0608_P3_v1", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "when did fb roll out its expanded reaction feature world wide?"}
{"pair_id": "d2_s0608_P3_v2", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "wen did facebook launch expandd reactions worldwide"}
{"pair_id": "d2_s0608_P3_v3", "cached_question": "When did Facebook roll out its expanded reaction feature world-wide?", "cached_answer": "Facebook made the reaction feature available world-wide in February 2016, after a short trial.", "new_query": "facebook expanded reaction feature worldwide rollout - when??"}
{"pair_id": "d2_s0609_N1_v1", "cached_question": "What six specific reactions did Facebook introduce alongside \"like\"?", "cached_answer": "Facebook introduced Like, Love, Haha, Wow, Sad, and Angry as its six specific reactions.", "new_query": "In what year did Facebook introduce its six specific reactions alongside 'like'?"}
