You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0576
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0438_N1_v1", "cached_question": "What examination does the paper use as the basis for its machine listening comprehension task?", "cached_answer": "The TOEFL listening comprehension test, a challenging academic English exam for learners whose native language is not English.", "new_query": "What model does the paper propose for its machine listening comprehension task?"}
{"pair_id": "d2_s0438_P3_v3", "cached_question": "What examination does the paper use as the basis for its machine listening comprehension task?", "cached_answer": "The TOEFL listening comprehension test, a challenging academic English exam for learners whose native language is not English.", "new_query": "wat examination is used for the machine listening comprehension task here"}
{"pair_id": "d2_s0438_P3_v4", "cached_question": "What examination does the paper use as the basis for its machine listening comprehension task?", "cached_answer": "The TOEFL listening comprehension test, a challenging academic English exam for learners whose native language is not English.", "new_query": "paper's machine listening comprehension task - based on wich exam??"}
{"pair_id": "d2_s0439_N2_v1", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "What attention mechanism do the authors propose inside their TOEFL listening comprehension model?"}
{"pair_id": "d2_s0439_N4_v1", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "Which model architectures do the authors reject for the TOEFL listening comprehension task?"}
{"pair_id": "d2_s0439_N4_v2", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "What model architecture do the authors say should be avoided for TOEFL listening comprehension?"}
{"pair_id": "d2_s0439_P1_v2", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "What architecture is proposed by the authors to tackle TOEFL listening comprehension?"}
{"pair_id": "d2_s0439_P1_v4", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "What kind of network architecture do the authors recommend for TOEFL listening comprehension?"}
{"pair_id": "d2_s0439_P2_v2", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "The TOEFL listening comprehension task is addressed by which proposed model architecture?"}
{"pair_id": "d2_s0439_P2_v3", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "For TOEFL listening comprehension, the authors' proposed architecture is which one?"}
{"pair_id": "d2_s0439_P2_v4", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "Tell me which architecture the authors propose in order to solve the TOEFL listening comprehension task."}
{"pair_id": "d2_s0439_P3_v2", "cached_question": "What model architecture do the authors propose for the TOEFL listening comprehension task?", "cached_answer": "An Attention-based Multi-hop Recurrent Neural Network (AMRNN) architecture.", "new_query": "authors propose which architecure for toefl listening comprehension??"}
{"pair_id": "d2_s0440_N2_v1", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choices does an entire TOEFL listening passage's question set have in total?"}
{"pair_id": "d2_s0440_N2_v2", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choices does each multiple-select TOEFL listening question have, and how many are correct?"}
{"pair_id": "d2_s0440_N3_v1", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choices does each TOEFL reading comprehension question have, and how many are correct?"}
{"pair_id": "d2_s0440_N3_v2", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choices does each IELTS listening comprehension question have, and how many are correct?"}
{"pair_id": "d2_s0440_N5_v3", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choices do all TOEFL listening comprehension questions have combined?"}
{"pair_id": "d2_s0440_N5_v4", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many TOEFL listening comprehension questions have more than one correct choice?"}
{"pair_id": "d2_s0440_N6_v2", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How are the incorrect choices in each TOEFL listening comprehension question generated?"}
{"pair_id": "d2_s0440_P1_v2", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "For a TOEFL listening comprehension question, what is the number of candidate answers and the number of correct ones?"}
{"pair_id": "d2_s0440_P1_v3", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many possible answers accompany every TOEFL listening comprehension question, and how many are valid?"}
{"pair_id": "d2_s0440_P1_v4", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "What is the count of answer choices per TOEFL listening comprehension question, and how many count as correct?"}
{"pair_id": "d2_s0440_P2_v1", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "Tell me the number of answer choices per TOEFL listening comprehension question and how many of them are correct."}
{"pair_id": "d2_s0440_P2_v3", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "I'd like to know how many choices each TOEFL listening comprehension question offers and how many are correct."}
{"pair_id": "d2_s0440_P3_v1", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "how many ans choices does each TOEFL listening comprehension q have n how many r correct?"}
{"pair_id": "d2_s0440_P3_v2", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "toefl listening question — how many choices n how many correct??"}
{"pair_id": "d2_s0440_P3_v3", "cached_question": "How many answer choices does each TOEFL listening comprehension question have, and how many are correct?", "cached_answer": "Each question has four choices, and only one of them is correct.", "new_query": "How many answer choicess per TOEFL listenign comprehension question, and hw many correct"}
{"pair_id": "d2_s0444_N2_v1", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "What range of F1 scores does the robust NER approach achieve on the person entity type?"}
{"pair_id": "d2_s0444_N3_v2", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "What range of precision scores does the robust NER approach achieve on standard datasets?"}
{"pair_id": "d2_s0444_N4_v2", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "What range of F1 scores does the non-robust NER baseline achieve on standard datasets?"}
{"pair_id": "d2_s0444_N6_v1", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "Why do the F1 scores of the robust NER approach vary between 84% and 94% across standard datasets?"}
{"pair_id": "d2_s0444_N6_v2", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "Which standard datasets produced the 84-94% F1 scores of the robust NER approach?"}
{"pair_id": "d2_s0444_P1_v2", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "Between which F1 values does the robust NER approach perform on standard benchmarks?"}
{"pair_id": "d2_s0444_P1_v4", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "How high are the F1 scores of the robust NER system across standard datasets?"}
{"pair_id": "d2_s0444_P2_v4", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "What are the lower and upper F1 figures reported for the robust NER approach on standard datasets?"}
{"pair_id": "d2_s0444_P3_v1", "cached_question": "What range of F1 scores does the robust NER approach achieve on standard datasets?", "cached_answer": "F1 scores in the range of 84-94%.", "new_query": "what range of f1 scores does the robust ner approach get on standard datasets?"}
{"pair_id": "d2_s0445_N2_v1", "cached_question": "How many labeled sentences are needed to train the proposed NER model, and does it rely on external knowledge?", "cached_answer": "Only a few hundred labeled sentences are needed, and the model does not rely on further external knowledge.", "new_query": "How many labeled sentences are needed to adapt the proposed NER model to a new domain, and does it rely on external knowledge?"}
{"pair_id": "d2_s0445_N2_v2", "cached_question": "How many labeled sentences are needed to train the proposed NER model, and does it rely on external knowledge?", "cached_answer": "Only a few hundred labeled sentences are needed, and the model does not rely on further external knowledge.", "new_query": "How many labeled sentences are needed to train all the models in the paper, and do they rely on external knowledge?"}
