You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0743
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d4_s0197_N5_v2", "cached_question": "What is the most common type of childhood liver cancer, and what age group does it usually affect?", "cached_answer": "Hepatoblastoma is the most common type of childhood liver cancer; it usually affects children younger than 3 years of age.", "new_query": "What is the oldest age at which the most common childhood liver cancer usually occurs?"}
{"pair_id": "d4_s0198_N4_v2", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "Which type of childhood liver cancer is less common in parts of Asia with high hepatitis rates than in the U.S.?"}
{"pair_id": "d4_s0198_N5_v3", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "Which type of childhood liver cancer is the least common in parts of Asia with high hepatitis rates?"}
{"pair_id": "d4_s0198_N6_v1", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "Why do high hepatitis rates in parts of Asia increase liver cancer in older children and adolescents?"}
{"pair_id": "d4_s0198_N6_v2", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "How much does hepatitis vaccination reduce childhood liver cancer in parts of Asia with high hepatitis rates?"}
{"pair_id": "d4_s0198_P1_v4", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "Name the childhood liver cancer that usually involves older children and adolescents and is seen more in Asian areas with high hepatitis prevalence."}
{"pair_id": "d4_s0198_P2_v1", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "Tell me which childhood liver cancer usually affects older children and adolescents and is more common in high-hepatitis parts of Asia."}
{"pair_id": "d4_s0198_P2_v3", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "I'm looking for the childhood liver cancer type linked to older children and adolescents and to Asian regions with high hepatitis rates."}
{"pair_id": "d4_s0198_P3_v1", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "which childhood liver cancer usually affects older kids n teens n is more common in asia w high hepatitis rates"}
{"pair_id": "d4_s0198_P3_v2", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "childhood liver cancer that hits older children/adolescents + more comon in parts of asia w/ high hepatitis??"}
{"pair_id": "d4_s0198_P3_v3", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "wich type of childhod liver cancr usualy affects older children n adolescents and is more comon in asia with high hepatitis"}
{"pair_id": "d4_s0198_P3_v4", "cached_question": "Which type of childhood liver cancer usually affects older children and adolescents and is more common in parts of Asia with high hepatitis rates?", "cached_answer": "Hepatocellular carcinoma usually affects older children and adolescents and is more common in areas of Asia with high rates of hepatitis infection than in the U.S.", "new_query": "type of kids liver cancer in older children/teens, more common in high hepatitis areas of asia - which one"}
{"pair_id": "d4_s0199_N2_v1", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "At what age does undifferentiated embryonal sarcoma of the liver occur in girls, and where does it spread?"}
{"pair_id": "d4_s0199_N2_v2", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "At what age do liver sarcomas in general occur, and where do they spread?"}
{"pair_id": "d4_s0199_N4_v1", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "At what age does undifferentiated embryonal sarcoma of the liver rarely occur?"}
{"pair_id": "d4_s0199_N5_v1", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "What is the youngest age at which undifferentiated embryonal sarcoma of the liver has been reported?"}
{"pair_id": "d4_s0199_N5_v2", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "What is the oldest age at which undifferentiated embryonal sarcoma of the liver is seen?"}
{"pair_id": "d4_s0199_P2_v1", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "Tell me the typical age of onset for undifferentiated embryonal sarcoma of the liver and its usual sites of spread."}
{"pair_id": "d4_s0199_P2_v3", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "I need the usual age range and the common spread pattern of undifferentiated embryonal sarcoma of the liver."}
{"pair_id": "d4_s0199_P2_v4", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "Undifferentiated embryonal sarcoma of the liver — which ages are affected, and where does the tumor usually travel?"}
{"pair_id": "d4_s0199_P3_v2", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "undifferentiated embryonal sarcoma of liver - age it happens + where it spreads"}
{"pair_id": "d4_s0199_P3_v4", "cached_question": "At what age does undifferentiated embryonal sarcoma of the liver typically occur, and where does it often spread?", "cached_answer": "It usually occurs in children between 5 and 10 years of age and often spreads throughout the liver and/or to the lungs.", "new_query": "undiff embryonal sarcoma liver, wat age n spreads where"}
{"pair_id": "d4_s0203_N2_v2", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "How many types of hepatitis are there in total, counting both viral and non-viral causes?"}
{"pair_id": "d4_s0203_N3_v1", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "How many types of herpes virus are there, and which three are the most common?"}
{"pair_id": "d4_s0203_N4_v2", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "Of the six hepatitis virus types, which three are not the common ones?"}
{"pair_id": "d4_s0203_N4_v4", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "How many types of hepatitis virus are uncommon rather than common?"}
{"pair_id": "d4_s0203_N6_v1", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "Why are hepatitis A, hepatitis B, and hepatitis C the three most common types of the hepatitis virus?"}
{"pair_id": "d4_s0203_P1_v2", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "What is the total number of hepatitis viruses, and which three occur most frequently?"}
{"pair_id": "d4_s0203_P1_v3", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "Could you tell me the count of hepatitis virus types and the three commonest kinds?"}
{"pair_id": "d4_s0203_P1_v4", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "How many varieties of the hepatitis virus are there, and which three are seen most often?"}
{"pair_id": "d4_s0203_P2_v1", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "Tell me the number of hepatitis virus types and name the three most common ones."}
{"pair_id": "d4_s0203_P2_v2", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "I'd like to know how many hepatitis viruses there are and which three are most common."}
{"pair_id": "d4_s0203_P2_v3", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "Hepatitis virus types — how many are there in total, and which three top the list for frequency?"}
{"pair_id": "d4_s0203_P3_v1", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "how many types of hepatitis virus r there n which 3 r most common?"}
{"pair_id": "d4_s0203_P3_v2", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "hepatits virus - how many types total and whcih three are the commonest"}
{"pair_id": "d4_s0203_P3_v3", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "how mny hepatitis viruses are ther, and the 3 most common ones?"}
{"pair_id": "d4_s0203_P3_v4", "cached_question": "How many types of hepatitis virus are there, and which three are the most common?", "cached_answer": "There are six types of the hepatitis virus in total, and hepatitis A, hepatitis B, and hepatitis C are the three most common types.", "new_query": "num of hepatitis virus types + which 3 most common??"}
{"pair_id": "d4_s0204_N3_v1", "cached_question": "Is there a vaccine available to prevent hepatitis C infection?", "cached_answer": "No, there is no vaccine to prevent hepatitis C infection, though vaccines exist for hepatitis A and hepatitis B.", "new_query": "Is there a vaccine available to prevent hepatitis D infection?"}
{"pair_id": "d4_s0204_N4_v2", "cached_question": "Is there a vaccine available to prevent hepatitis C infection?", "cached_answer": "No, there is no vaccine to prevent hepatitis C infection, though vaccines exist for hepatitis A and hepatitis B.", "new_query": "Is hepatitis C infection preventable without a vaccine?"}
{"pair_id": "d4_s0204_N6_v1", "cached_question": "Is there a vaccine available to prevent hepatitis C infection?", "cached_answer": "No, there is no vaccine to prevent hepatitis C infection, though vaccines exist for hepatitis A and hepatitis B.", "new_query": "Since no vaccine prevents hepatitis C infection, how can it be avoided?"}
