You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0617
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0802_P2_v3", "cached_question": "How many different versions of the TWNERTC dataset were constructed?", "cached_answer": "Six different dataset versions were constructed.", "new_query": "I need the number of different TWNERTC dataset versions that were built."}
{"pair_id": "d2_s0806_P3_v2", "cached_question": "What are the four components that make up a Hybrid Code Network?", "cached_answer": "A Hybrid Code Network consists of a recurrent neural network, domain-specific software, domain-specific action templates, and a conventional entity extraction module for identifying entity mentions in text.", "new_query": "hybrid code network — which 4 components??"}
{"pair_id": "d2_s0807_N2_v1", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which reinforcement learning algorithm is used to optimize Hybrid Code Networks?"}
{"pair_id": "d2_s0807_N4_v1", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which learning methods cannot be used to optimize Hybrid Code Networks?"}
{"pair_id": "d2_s0807_N4_v2", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "What learning methods should be avoided when optimizing Hybrid Code Networks?"}
{"pair_id": "d2_s0807_N5_v1", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which single learning method is most effective for optimizing Hybrid Code Networks?"}
{"pair_id": "d2_s0807_N5_v4", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which learning method is the least suitable for optimizing Hybrid Code Networks?"}
{"pair_id": "d2_s0807_P1_v1", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which training approaches can be used to optimise Hybrid Code Networks?"}
{"pair_id": "d2_s0807_P1_v2", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "What learning paradigms are available for training Hybrid Code Networks?"}
{"pair_id": "d2_s0807_P1_v4", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Which learning regimes are applicable for optimizing Hybrid Code Networks?"}
{"pair_id": "d2_s0807_P2_v2", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "List the learning methods available for optimizing Hybrid Code Networks."}
{"pair_id": "d2_s0807_P2_v4", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "Optimization of Hybrid Code Networks is possible with which types of learning?"}
{"pair_id": "d2_s0807_P3_v4", "cached_question": "What learning methods can be used to optimize Hybrid Code Networks?", "cached_answer": "HCNs can be optimized with supervised learning, reinforcement learning, or a mixture of both.", "new_query": "hybrid code networks - trainable w/ which learning methods??"}
{"pair_id": "d2_s0808_N3_v2", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "On what dataset do HCNs achieve state-of-the-art performance, and which research baselines do they outperform?"}
{"pair_id": "d2_s0808_N4_v1", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "On what dataset do HCNs fall short of state-of-the-art performance?"}
{"pair_id": "d2_s0808_N5_v1", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "On which dataset do HCNs achieve their lowest performance?"}
{"pair_id": "d2_s0808_P1_v2", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "On which benchmark do HCNs set the state of the art, and what other systems do they surpass?"}
{"pair_id": "d2_s0808_P1_v4", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "Where do HCNs achieve state-of-the-art performance, and what other systems do they perform better than?"}
{"pair_id": "d2_s0808_P2_v1", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "Tell me the dataset on which HCNs are state of the art and the other systems they outperform."}
{"pair_id": "d2_s0808_P3_v1", "cached_question": "On what dataset do HCNs achieve state-of-the-art performance, and what other systems do they outperform?", "cached_answer": "HCNs attain state-of-the-art performance on the bAbI dialog dataset and outperform two commercially deployed customer-facing dialog systems.", "new_query": "on what dataset do hcns achieve state of the art, n what other systems do they outperform?"}
{"pair_id": "d3_s0001_N2_v1", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "I enter a valid username and password on the Django admin login page while it's embedded in an iframe, but it just redisplays the login form with no error message. What's the cause and fix?"}
{"pair_id": "d3_s0001_N3_v1", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "I enter a valid username and password on the Django REST framework browsable API login page but it just redisplays the login form with no error message. What's the likely cause and fix?"}
{"pair_id": "d3_s0001_N4_v2", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "I enter a valid username and password on the Django admin login page and it shows an error message instead of just redisplaying the form. What's the likely cause and fix?"}
{"pair_id": "d3_s0001_N5_v1", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "Only one of my users gets the Django admin login form redisplayed with no error message despite valid credentials. What's the likely cause and fix?"}
{"pair_id": "d3_s0001_N5_v2", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "Valid credentials redisplay the Django admin login form with no error only occasionally, at most once in ten tries. What's the cause and fix?"}
{"pair_id": "d3_s0001_P1_v1", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "My Django admin login page keeps reloading the form after I submit correct credentials, with no error shown. What's probably wrong and how do I fix it?"}
{"pair_id": "d3_s0001_P1_v2", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "I use a correct username and password on the Django admin sign-in page, yet the form simply reappears without any error text. What's the probable reason and remedy?"}
{"pair_id": "d3_s0001_P1_v3", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "I type the right credentials into Django's admin login screen and it just shows the login form again, no error displayed. Likely cause and solution?"}
{"pair_id": "d3_s0001_P1_v4", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "Django admin silently re-renders the login form even with valid credentials and no error message. What usually causes this and how is it resolved?"}
{"pair_id": "d3_s0001_P2_v2", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "When valid credentials are submitted on the Django admin login page and the form is redisplayed without an error, what is the cause and what is the fix?"}
{"pair_id": "d3_s0001_P2_v3", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "Help me troubleshoot this: valid credentials get me nowhere on the Django admin login page, the form just comes back with no error. Cause? Fix?"}
{"pair_id": "d3_s0001_P3_v1", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "django admin login just reloads the form when i enter correct user/pass, no error msg at all. wats the cause n fix?"}
{"pair_id": "d3_s0001_P3_v2", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "valid usrname + pwd on djago admin login page but it keeps redisplayin the login form, no error. likely cause + fix??"}
{"pair_id": "d3_s0001_P3_v3", "cached_question": "I enter a valid username and password on the Django admin login page but it just redisplays the login form with no error message. What's the likely cause and fix?", "cached_answer": "The login cookie's domain doesn't match your browser's domain. Set SESSION_COOKIE_DOMAIN to match your domain, e.g. SESSION_COOKIE_DOMAIN = 'www.example.com' if you're accessing https://www.example.com/admin/.", "new_query": "hey - enter right credentials on the django loginpage and nothing happens, form comes bak w/ no error. why n how do i fix"}
{"pair_id": "d3_s0002_N2_v2", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "Which User model fields must be True for a user to access any part of a Django site behind login_required?"}
{"pair_id": "d3_s0002_N3_v2", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "Which two User model fields must both be True for a user to access the Django REST framework browsable API?"}
{"pair_id": "d3_s0002_N4_v1", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "Which two User model fields must both be False to block a user from the Django admin?"}
{"pair_id": "d3_s0002_N5_v1", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "Which single User model field is the bare minimum that must be True for a user to access the Django admin?"}
{"pair_id": "d3_s0002_N5_v2", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "Which User model fields must all be True for a user to have access to every object in the Django admin?"}
{"pair_id": "d3_s0002_P1_v2", "cached_question": "Which two User model fields must both be True for a user to access the Django admin?", "cached_answer": "is_active and is_staff must both be set to True.", "new_query": "What are the two boolean User attributes that must each be True to grant a user Django admin access?"}
