You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0588
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0537_P3_v2", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "total sesions and minutes of data collected accross all dyads??"}
{"pair_id": "d2_s0542_N4_v2", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "How many gangs in the United States are estimated to be no longer active?"}
{"pair_id": "d2_s0542_N6_v1", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "What harm do the 33,000 active gangs in the United States cause each year?"}
{"pair_id": "d2_s0542_N6_v2", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "Where does the estimate of gangs active in the United States come from?"}
{"pair_id": "d2_s0542_P2_v2", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "Give me the estimated counts of active people and active gangs in the United States."}
{"pair_id": "d2_s0542_P2_v4", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "I want the estimated figures for people and gangs currently active in the United States."}
{"pair_id": "d2_s0542_P3_v1", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "how many ppl n how many gangs r active in the us?"}
{"pair_id": "d2_s0542_P3_v2", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "us gangs — estimated no. of people + no. of gangs??"}
{"pair_id": "d2_s0542_P3_v4", "cached_question": "How many people and how many gangs are estimated to be active in the United States?", "cached_answer": "Over 1.4 million people, belonging to more than 33,000 gangs, are active in the United States.", "new_query": "estimated count of active gang members n gangs in the usa, whats the number"}
{"pair_id": "d2_s0543_N1_v1", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What do gang members mainly use the Internet for, according to the 2007 National Assessment Center survey?"}
{"pair_id": "d2_s0543_N2_v1", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What percentage of female gang members reported using the Internet at least 4 hours a week in the 2007 National Assessment Center survey?"}
{"pair_id": "d2_s0543_N2_v2", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What percentage of juvenile gang members reported using the Internet at least 4 hours a week in that 2007 survey?"}
{"pair_id": "d2_s0543_N3_v1", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2010 National Assessment Center survey?"}
{"pair_id": "d2_s0543_N4_v3", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What percentage of gang members reported never using the Internet, according to the 2007 National Assessment Center survey?"}
{"pair_id": "d2_s0543_N6_v1", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "Why did the 2007 National Assessment Center survey measure gang members' weekly Internet use?"}
{"pair_id": "d2_s0543_N6_v2", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "What does the paper conclude from the 2007 National Assessment Center survey of gang members' Internet use?"}
{"pair_id": "d2_s0543_P2_v1", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "Give me the percentage of gang members who reported using the Internet at least 4 hours a week in the 2007 National Assessment Center survey."}
{"pair_id": "d2_s0543_P2_v4", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "I need the 2007 National Assessment Center figure for the share of gang members using the Internet 4+ hours per week."}
{"pair_id": "d2_s0543_P3_v2", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "2007 national assesment center survey — pct of gang membrs online 4+ hours weekly?"}
{"pair_id": "d2_s0543_P3_v3", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "how many percent of gang mems reported using the internet atleast 4 hours a wk (2007 NAC survey)"}
{"pair_id": "d2_s0543_P3_v4", "cached_question": "What percentage of gang members reported using the Internet at least 4 hours a week, according to the 2007 National Assessment Center survey?", "cached_answer": "25% of individuals in gangs use the Internet for at least 4 hours a week, according to the 2007 National Assessment Center's survey of gang members.", "new_query": "acc to the 2007 nat assessment center survey what percentge of gang members use internet 4hrs+ /week"}
{"pair_id": "d2_s0544_N2_v1", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What percentage of female gang members participate in online offending activities like threatening or harassing others?"}
{"pair_id": "d2_s0544_N2_v2", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What percentage of all young people participate in online offending activities like threatening or harassing others?"}
{"pair_id": "d2_s0544_N4_v1", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What percentage of gang members refrain from online offending activities like threatening or harassing others?"}
{"pair_id": "d2_s0544_N5_v1", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What is the highest participation percentage reported for any single online offending activity among gang members?"}
{"pair_id": "d2_s0544_N5_v2", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What is the lowest participation percentage reported for any online offending activity among gang members?"}
{"pair_id": "d2_s0544_N6_v1", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "Why do nearly half of gang members engage in online offending like threatening others?"}
{"pair_id": "d2_s0544_N6_v2", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "What consequences do gang members face for online offending like threatening or harassing others?"}
{"pair_id": "d2_s0544_P2_v2", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "Give the percentage of gang members who participate in online offending such as threatening or harassing others."}
{"pair_id": "d2_s0544_P2_v4", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "I want the figure for how many gang members, in percent, engage in online offending like harassment."}
{"pair_id": "d2_s0544_P3_v2", "cached_question": "What percentage of gang members participate in online offending activities like threatening or harassing others?", "cached_answer": "Approximately 45% of gang members participate in online offending activities such as threatening, harassing individuals, posting violent videos, or attacking someone for something said online.", "new_query": "% of gang membrs doin online offendin (threats, harasment) ??"}
