You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0558
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0263_P3_v3", "cached_question": "What is Deep Entity Recognition (DeepER) and what does it allow?", "cached_answer": "DeepER is a novel entity recognition technique introduced in the paper that allows a comprehensive search of all forms of entity references matching a given WordNet synset, based on a previously assembled entity library.", "new_query": "deep entity recognition / deeper - what is it + what does it let u do??"}
{"pair_id": "d2_s0264_P3_v1", "cached_question": "How was the DeepER entity library created?", "cached_answer": "It was created by analysing the first sentences of encyclopaedia entries, along with disambiguation and redirect pages.", "new_query": "how was the deepER entity libary created??"}
{"pair_id": "d2_s0264_P3_v2", "cached_question": "How was the DeepER entity library created?", "cached_answer": "It was created by analysing the first sentences of encyclopaedia entries, along with disambiguation and redirect pages.", "new_query": "deeper entity lib — how did they creat it"}
{"pair_id": "d2_s0264_P3_v3", "cached_question": "How was the DeepER entity library created?", "cached_answer": "It was created by analysing the first sentences of encyclopaedia entries, along with disambiguation and redirect pages.", "new_query": "hw was DeepER's entity library made, anyone kno"}
{"pair_id": "d2_s0269_N2_v1", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What neural network component does the paper add to the reranking stage of the phrase-based SMT system?"}
{"pair_id": "d2_s0269_N2_v2", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What components, neural and non-neural, does the paper add to the phrase-based SMT system for grammatical error correction?"}
{"pair_id": "d2_s0269_N3_v1", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What two neural network components does the paper add to a neural machine translation system for grammatical error correction?"}
{"pair_id": "d2_s0269_N3_v2", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What two neural network components does the paper add to a phrase-based SMT system for text simplification?"}
{"pair_id": "d2_s0269_N4_v1", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What two neural network components does the paper remove from the phrase-based SMT system for grammatical error correction?"}
{"pair_id": "d2_s0269_N5_v2", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What is the last neural network component the paper adds to the phrase-based SMT system for grammatical error correction?"}
{"pair_id": "d2_s0269_N6_v1", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "How does the paper combine the two neural network components it adds to the phrase-based SMT system?"}
{"pair_id": "d2_s0269_P1_v1", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "Which two neural network models does the paper incorporate into a phrase-based SMT system for grammatical error correction?"}
{"pair_id": "d2_s0269_P1_v2", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "What are the two neural net components added to the phrase-based statistical MT system for correcting grammatical errors?"}
{"pair_id": "d2_s0269_P1_v4", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "Name the two neural network modules the authors integrate into their phrase-based SMT grammatical error correction system."}
{"pair_id": "d2_s0269_P2_v3", "cached_question": "What two neural network components does the paper add to a phrase-based SMT system for grammatical error correction?", "cached_answer": "A neural network global lexicon model (NNGLM) and a neural network joint model (NNJM).", "new_query": "I'd like to know the two neural network components integrated into the phrase-based SMT grammatical error correction system described in the paper."}
{"pair_id": "d2_s0270_N1_v1", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "What method does the paper propose to address the limitations of phrase-based SMT systems?"}
{"pair_id": "d2_s0270_N2_v1", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "What limitation of phrase-based SMT systems' word representation specifically does the paper address?"}
{"pair_id": "d2_s0270_N3_v2", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "What three limitations of rule-based MT systems does the paper aim to address?"}
{"pair_id": "d2_s0270_N4_v1", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "What three strengths of phrase-based SMT systems does the paper acknowledge?"}
{"pair_id": "d2_s0270_N4_v2", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "Which three limitations of phrase-based SMT systems does the paper explicitly leave unaddressed?"}
{"pair_id": "d2_s0270_N5_v1", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "Which single limitation of phrase-based SMT systems does the paper consider most severe?"}
{"pair_id": "d2_s0270_N5_v2", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "Which of the three phrase-based SMT limitations does the paper address least?"}
{"pair_id": "d2_s0270_P1_v3", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "What are the three drawbacks of phrase-based SMT systems the paper aims to overcome?"}
{"pair_id": "d2_s0270_P1_v4", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "Which three problems with phrase-based SMT systems does the paper intend to solve?"}
{"pair_id": "d2_s0270_P2_v3", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "Which three phrase-based SMT limitations are addressed by the paper?"}
{"pair_id": "d2_s0270_P3_v3", "cached_question": "What three limitations of phrase-based SMT systems does the paper aim to address?", "cached_answer": "Discrete word representation, linear mapping, and lack of global context.", "new_query": "3 limitations of phrase-based smt systems the paper addresses??"}
{"pair_id": "d2_s0271_N4_v1", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "What evaluation metric for grammatical error correction weights recall twice as much as precision?"}
{"pair_id": "d2_s0271_N5_v1", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "Which evaluation metric for grammatical error correction weights precision the least?"}
{"pair_id": "d2_s0271_P1_v1", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "Which evaluation measure was used for grammatical error correction, and what does it prioritise?"}
{"pair_id": "d2_s0271_P1_v2", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "What metric evaluates the grammatical error correction task, and what does it stress?"}
{"pair_id": "d2_s0271_P1_v3", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "For grammatical error correction, what scoring metric was used and what does it favour?"}
{"pair_id": "d2_s0271_P1_v4", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "What is the evaluation metric for grammatical error correction and which aspect does it weight?"}
{"pair_id": "d2_s0271_P2_v1", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "Name the evaluation metric used for grammatical error correction and say what it emphasises."}
{"pair_id": "d2_s0271_P2_v2", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "Grammatical error correction was evaluated with which metric, and that metric emphasises what?"}
{"pair_id": "d2_s0271_P2_v3", "cached_question": "What evaluation metric was used for grammatical error correction and what does it emphasize?", "cached_answer": "The F0.5 measure, which weights precision twice as much as recall; it was the official evaluation metric of the CoNLL 2014 shared task.", "new_query": "I want to know which metric was used to score grammatical error correction and what it puts weight on."}
{"pair_id": "d2_s0275_N2_v1", "cached_question": "What accuracy did the LSTM-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?", "cached_answer": "It achieved 82% accuracy, a 10.3% improvement over the LSTM baseline.", "new_query": "What accuracy did the LSTM-with-attention model achieve on entailment generation across all evaluations, not just the manual one?"}
{"pair_id": "d2_s0275_N2_v2", "cached_question": "What accuracy did the LSTM-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?", "cached_answer": "It achieved 82% accuracy, a 10.3% improvement over the LSTM baseline.", "new_query": "What accuracy did the LSTM-with-attention model achieve on the negative examples of manually annotated entailment generation?"}
{"pair_id": "d2_s0275_N3_v1", "cached_question": "What accuracy did the LSTM-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?", "cached_answer": "It achieved 82% accuracy, a 10.3% improvement over the LSTM baseline.", "new_query": "What accuracy did the GRU-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?"}
{"pair_id": "d2_s0275_N3_v2", "cached_question": "What accuracy did the LSTM-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?", "cached_answer": "It achieved 82% accuracy, a 10.3% improvement over the LSTM baseline.", "new_query": "What accuracy did the LSTM-with-attention model achieve on manually annotated paraphrase generation, and how does it compare to the baseline?"}
{"pair_id": "d2_s0275_N5_v1", "cached_question": "What accuracy did the LSTM-with-attention model achieve on manually annotated entailment generation, and how does it compare to the baseline?", "cached_answer": "It achieved 82% accuracy, a 10.3% improvement over the LSTM baseline.", "new_query": "What was the lowest accuracy the LSTM-with-attention model achieved on manually annotated entailment generation?"}
