You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0608
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0728_N5_v1", "cached_question": "What context representation methods did Wang and Cho explore for corpus-level discourse information in language modeling?", "cached_answer": "They explored bag-of-words, sequence of bag-of-words, and sequence of bag-of-words with attention.", "new_query": "Which context representation method did Wang and Cho find best for corpus-level discourse?"}
{"pair_id": "d2_s0734_N5_v1", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "Which additional information source gives the largest improvement to the multi-level entity representations?"}
{"pair_id": "d2_s0734_P1_v2", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "What supplementary information further enhances the paper's multi-level representations of entities?"}
{"pair_id": "d2_s0734_P1_v4", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "What further source of data strengthens the multi-level entity representations presented in this work?"}
{"pair_id": "d2_s0734_P2_v1", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "Name the additional information source that further improves the paper's multi-level entity representations."}
{"pair_id": "d2_s0734_P2_v3", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "Tell me what extra information the authors add to further improve their multi-level entity representations."}
{"pair_id": "d2_s0734_P2_v4", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "Which information, once incorporated, further improves the multi-level entity representations described in this paper?"}
{"pair_id": "d2_s0734_P3_v2", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "which additional source of info improves the multilevel entity reps??"}
{"pair_id": "d2_s0734_P3_v3", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "wat additional source of information futher improves the multi level entity representatons here"}
{"pair_id": "d2_s0734_P3_v4", "cached_question": "What additional source of information further improves the multi-level entity representations described in this paper?", "cached_answer": "Adding information from entity descriptions further improves the multi-level representations of entities.", "new_query": "adding what info makes the multi-lvl entity representations better in this paper"}
{"pair_id": "d2_s0738_N1_v2", "cached_question": "In what year did the first MUC challenge take place, marking an early milestone in NER research?", "cached_answer": "1995.", "new_query": "Who organized the first MUC challenge that marked an early milestone in NER research?"}
