You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0552
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0208_P3_v2", "cached_question": "What off-the-shelf ILP optimization engine does TableILP use to find the best supported answer?", "cached_answer": "TableILP uses SCIP, an off-the-shelf ILP optimization engine.", "new_query": "tableilp uses which off-the-shelf ilp optimizaton engine??"}
{"pair_id": "d2_s0209_P3_v3", "cached_question": "What dataset of science questions was used to evaluate TableILP?", "cached_answer": "All non-diagram multiple choice questions from 6 years of NY Regents 4th grade science exams.", "new_query": "tableilp evaluated on what science questions dataset"}
{"pair_id": "d2_s0214_N1_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "Which classification algorithm did the researchers use for country-level classification of tweets?"}
{"pair_id": "d2_s0214_N1_v2", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "What accuracy did the researchers achieve on country-level classification of tweets?"}
{"pair_id": "d2_s0214_N2_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many tweet-inherent features did the researchers analyze for country-level classification of non-English tweets?"}
{"pair_id": "d2_s0214_N2_v2", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many features in total, including user-profile ones, did the researchers analyze for country-level tweet classification?"}
{"pair_id": "d2_s0214_N3_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many tweet-inherent features did the researchers analyze for city-level classification of tweets?"}
{"pair_id": "d2_s0214_N3_v2", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many post-inherent features did the researchers analyze for country-level classification of Facebook posts?"}
{"pair_id": "d2_s0214_N4_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many features external to the tweets did the researchers analyze for country-level classification?"}
{"pair_id": "d2_s0214_N4_v2", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many tweet-inherent features did the researchers exclude from the country-level classification analysis?"}
{"pair_id": "d2_s0214_P1_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many features intrinsic to tweets did the researchers examine for classifying tweets by country?"}
{"pair_id": "d2_s0214_P1_v3", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many tweet-internal features did the authors investigate for identifying a tweet's country?"}
{"pair_id": "d2_s0214_P1_v4", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "How many features drawn from the tweets themselves did the researchers evaluate for country-level classification?"}
{"pair_id": "d2_s0214_P2_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "Give me the count of tweet-inherent features analyzed by the researchers for country-level tweet classification."}
{"pair_id": "d2_s0214_P2_v3", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "I'd like to know the number of tweet-inherent features the study covered for classifying tweets by country."}
{"pair_id": "d2_s0214_P3_v1", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "how many tweet inherent features did they analyze for country lvl classification?"}
{"pair_id": "d2_s0214_P3_v2", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "no. of tweet-inherent feats analysed for country-level tweet classifcation?"}
{"pair_id": "d2_s0214_P3_v3", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "how mny tweet inherent feature did the researchers look at for country level tweet classifcation"}
{"pair_id": "d2_s0214_P3_v4", "cached_question": "How many tweet-inherent features did the researchers analyze for country-level classification of tweets?", "cached_answer": "They analyzed eight tweet-inherent features.", "new_query": "howmany tweet-inherent features for country-level tweet classification?? cnt pls"}
{"pair_id": "d2_s0215_N1_v1", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "How many tweets are in each of the two datasets used in this study?"}
{"pair_id": "d2_s0215_N1_v2", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "How were the two tweet datasets used in this study annotated?"}
{"pair_id": "d2_s0215_N2_v1", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "When was the development portion of the two tweet datasets collected?"}
{"pair_id": "d2_s0215_N2_v2", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "When were all the datasets used in this study, including the non-tweet ones, collected?"}
{"pair_id": "d2_s0215_N3_v1", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "When were the two Reddit datasets used in this study collected?"}
{"pair_id": "d2_s0215_N4_v1", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "When were the two tweet datasets discarded from this study collected?"}
{"pair_id": "d2_s0215_N4_v2", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "Were the two tweet datasets used in this study collected at the same time?"}
{"pair_id": "d2_s0215_P2_v1", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "Tell me the collection dates of the two tweet datasets used in this study."}
{"pair_id": "d2_s0215_P2_v3", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "Give the dates on which each of the study's two tweet datasets was collected."}
{"pair_id": "d2_s0215_P2_v4", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "For the two tweet datasets in this study, what were the collection times?"}
{"pair_id": "d2_s0215_P3_v2", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "when did they collect the two tweet datsets in this study??"}
{"pair_id": "d2_s0215_P3_v3", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "collection dates of the 2 tweet datasets in this stdy - when"}
{"pair_id": "d2_s0215_P3_v4", "cached_question": "When were the two tweet datasets used in this study collected?", "cached_answer": "They were collected a year apart, in October 2014 and October 2015.", "new_query": "the two tweet datasets - when were they collcted lol"}
{"pair_id": "d2_s0216_N2_v1", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many European countries were used in the full classification experiment?"}
{"pair_id": "d2_s0216_N3_v1", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many languages were used in the full classification experiment, and what was the size of the reduced subset?"}
{"pair_id": "d2_s0216_N3_v2", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many cities were used in the full classification experiment, and how large was the reduced subset?"}
{"pair_id": "d2_s0216_N4_v1", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many countries were excluded from the full classification experiment?"}
{"pair_id": "d2_s0216_P1_v2", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many countries appear in the complete classification experiment, and what is the size of the smaller subset?"}
{"pair_id": "d2_s0216_P1_v4", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "How many countries were involved in the entire classification experiment, and how big was the trimmed subset?"}
{"pair_id": "d2_s0216_P2_v1", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "State the number of countries in the full classification experiment together with the reduced subset's size."}
{"pair_id": "d2_s0216_P2_v4", "cached_question": "How many countries were used in the full classification experiment, and what was the size of the reduced subset?", "cached_answer": "The full experiment covered all 217 countries in the datasets, with a reduced subset of the top 25 countries by tweet volume.", "new_query": "For the classification experiment, what were the full and reduced country counts?"}
