You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0549
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0182_N1_v2", "cached_question": "What accuracies did the model achieve in the Freebase2M and Freebase5M settings on SimpleQuestions?", "cached_answer": "70.9% accuracy in the Freebase2M setting and 70.3% accuracy in the Freebase5M setting.", "new_query": "What model architecture was used for the SimpleQuestions Freebase2M and Freebase5M experiments?"}
{"pair_id": "d2_s0186_N2_v2", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "What time period do all Intelligence Squared debates worldwide cover, and how many are there?"}
{"pair_id": "d2_s0186_N3_v1", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "What time period does the Intelligence Squared UK debate dataset cover, and how many debates does it contain?"}
{"pair_id": "d2_s0186_N4_v1", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "What time period does the Intelligence Squared (IQ2) debate dataset exclude, and how many debates are left out?"}
{"pair_id": "d2_s0186_N4_v3", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "How many debates in the Intelligence Squared (IQ2) dataset were held outside the US?"}
{"pair_id": "d2_s0186_N5_v1", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "Which year contributed the most debates to the Intelligence Squared (IQ2) dataset?"}
{"pair_id": "d2_s0186_P1_v2", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "What date range does the IQ2 debate dataset span, and what is the total number of debates in it?"}
{"pair_id": "d2_s0186_P1_v3", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "Over what period were the Intelligence Squared debates in the dataset held, and how many are there?"}
{"pair_id": "d2_s0186_P2_v1", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "Give me the time period covered by the Intelligence Squared (IQ2) debate dataset and its debate count."}
{"pair_id": "d2_s0186_P2_v2", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "The IQ2 debate dataset covers which period, and contains how many debates?"}
{"pair_id": "d2_s0186_P2_v4", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "I'd like the coverage period and the number of debates in the Intelligence Squared (IQ2) dataset."}
{"pair_id": "d2_s0186_P3_v1", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "what time period does the IQ2 debate dataset cover n how many debates r in it?"}
{"pair_id": "d2_s0186_P3_v2", "cached_question": "What time period does the Intelligence Squared (IQ2) debate dataset cover, and how many debates does it contain?", "cached_answer": "The dataset covers all IQ2 debates held in the US from September 2006 to September 2015, totaling 108 debates.", "new_query": "iq2 (intelligence squared) debate dataset — date range? # of debates??"}
{"pair_id": "d2_s0187_N1_v1", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "How is the winner of an IQ2 debate determined after the introduction, discussion, and conclusion rounds?"}
{"pair_id": "d2_s0187_N1_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "What role does the moderator play in the introduction, discussion, and conclusion rounds of an IQ2 debate?"}
{"pair_id": "d2_s0187_N2_v1", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "How much time is each debater given in the audience question portion of an IQ2 debate's discussion round?"}
{"pair_id": "d2_s0187_N2_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "How long does an entire IQ2 debate take in total, including all rounds and breaks?"}
{"pair_id": "d2_s0187_N3_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "How much time is the moderator given in the introduction, discussion, and conclusion rounds of an IQ2 debate?"}
{"pair_id": "d2_s0187_N4_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "In which rounds of an IQ2 debate is each debater given no fixed time?"}
{"pair_id": "d2_s0187_N5_v1", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "Which round of an IQ2 debate gives each debater the least time?"}
{"pair_id": "d2_s0187_N5_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "Which round of an IQ2 debate gives each debater the most time?"}
{"pair_id": "d2_s0187_N6_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "Why is the discussion round of an IQ2 debate longer than the introduction and conclusion rounds?"}
{"pair_id": "d2_s0187_P1_v4", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "What length of time is allocated to each debater across the three rounds of an IQ2 debate?"}
{"pair_id": "d2_s0187_P2_v1", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "Tell me the time each debater is allotted in the introduction, discussion, and conclusion rounds of an IQ2 debate."}
{"pair_id": "d2_s0187_P2_v3", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "Break down the per-debater timing for the introduction, discussion, and conclusion rounds of an IQ2 debate."}
{"pair_id": "d2_s0187_P2_v4", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "For an IQ2 debate, what are the durations each debater is given in the three rounds?"}
{"pair_id": "d2_s0187_P3_v2", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "iq2 debate - how long each debater in intro / discusion / conclusion rounds??"}
{"pair_id": "d2_s0187_P3_v4", "cached_question": "How much time is each debater given in the introduction, discussion, and conclusion rounds of an IQ2 debate?", "cached_answer": "Each debater gets 7 minutes for the introduction, the discussion round lasts around 30 minutes, and the conclusion gives each debater 2 minutes for final remarks.", "new_query": "each debater gets how long in intro, discusion, conclusion of an iq2 debate lol"}
{"pair_id": "d2_s0188_N1_v1", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "How many people typically vote in an Oxford-style IQ2 debate?"}
{"pair_id": "d2_s0188_N1_v2", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "How long does each side get to speak in an Oxford-style IQ2 debate?"}
{"pair_id": "d2_s0188_N2_v1", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "How is the winning side determined in the online version of Oxford-style IQ2 debates?"}
{"pair_id": "d2_s0188_N2_v2", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "How is the winner decided in an Oxford-style IQ2 debate that ends in a tie?"}
{"pair_id": "d2_s0188_N5_v1", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "Does the side with the smallest change in vote percentage win an Oxford-style IQ2 debate?"}
{"pair_id": "d2_s0188_N6_v2", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "What does the winning side of an Oxford-style IQ2 debate receive?"}
{"pair_id": "d2_s0188_P1_v3", "cached_question": "How is the winning side of an Oxford-style IQ2 debate determined?", "cached_answer": "A side wins if the difference between its post-debate and pre-debate vote percentages (the 'delta') is greater than that of the opposing side.", "new_query": "By what criterion is the winner of an Oxford-style IQ2 debate established?"}
