You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0528
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0027_N1_v1", "cached_question": "What do Mercier and Sperber (2011) claim about argumentation's role in human cognition?", "cached_answer": "They claim that argumentation is what drives humans to perform reasoning.", "new_query": "What evidence do Mercier and Sperber (2011) offer for their claim about argumentation?"}
{"pair_id": "d2_s0028_P2_v1", "cached_question": "What specific domains or registers have prior argumentation mining approaches typically been restricted to?", "cached_answer": "Domains such as hotel reviews, Tweets about local riot events, student essays, airline passenger rights and consumer protection, and renewable energy sources.", "new_query": "List the specific domains and registers that prior argumentation mining approaches have typically been restricted to."}
{"pair_id": "d2_s0028_P2_v3", "cached_question": "What specific domains or registers have prior argumentation mining approaches typically been restricted to?", "cached_answer": "Domains such as hotel reviews, Tweets about local riot events, student essays, airline passenger rights and consumer protection, and renewable energy sources.", "new_query": "I'd like to know the domains and registers to which earlier argumentation mining work has usually been confined."}
{"pair_id": "d2_s0028_P2_v4", "cached_question": "What specific domains or registers have prior argumentation mining approaches typically been restricted to?", "cached_answer": "Domains such as hotel reviews, Tweets about local riot events, student essays, airline passenger rights and consumer protection, and renewable energy sources.", "new_query": "To which domains or registers has argumentation mining previously been restricted by researchers?"}
{"pair_id": "d2_s0028_P3_v2", "cached_question": "What specific domains or registers have prior argumentation mining approaches typically been restricted to?", "cached_answer": "Domains such as hotel reviews, Tweets about local riot events, student essays, airline passenger rights and consumer protection, and renewable energy sources.", "new_query": "which specifc domains or registers have previous argumentation mining aproaches been limited to"}
{"pair_id": "d2_s0031_N1_v1", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What data does this paper use to evaluate speech recognition based systems?"}
{"pair_id": "d2_s0031_N2_v1", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What is this paper's contribution to evaluating speech recognition systems in noisy environments?"}
{"pair_id": "d2_s0031_N3_v1", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What is the main contribution of this paper about evaluating machine translation based systems?"}
{"pair_id": "d2_s0031_N4_v1", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What is the main limitation of this paper about evaluating speech recognition based systems?"}
{"pair_id": "d2_s0031_P1_v2", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What does this paper about evaluating speech recognition systems mainly contribute?"}
{"pair_id": "d2_s0031_P1_v3", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What is the key novelty offered by this paper on the evaluation of speech recognition based systems?"}
{"pair_id": "d2_s0031_P1_v4", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What is the central contribution made by this work on assessing speech recognition based systems?"}
{"pair_id": "d2_s0031_P2_v1", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "Summarize the main contribution of this paper on evaluating speech recognition based systems."}
{"pair_id": "d2_s0031_P2_v2", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "This paper is about evaluating speech recognition based systems — what does it contribute?"}
{"pair_id": "d2_s0031_P2_v4", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "What was contributed by this paper concerning the evaluation of speech recognition based systems?"}
{"pair_id": "d2_s0031_P3_v3", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "wat is teh main contributon of this paper on evaluatng speech recognition systems"}
{"pair_id": "d2_s0031_P3_v4", "cached_question": "What is the main contribution of this paper about evaluating speech recognition based systems?", "cached_answer": "A method to evaluate a speech solution's performance without actually putting it to real people use, saving evaluation time and expense.", "new_query": "main contrib of the paper on evaluating speech-recognition based systems, briefly"}
{"pair_id": "d2_s0032_N2_v2", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the example banking speech solution, what options are offered across all nodes and what is the overall perplexity?"}
{"pair_id": "d2_s0032_N3_v1", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the example insurance speech solution, what six options are offered at the entry node and what is its perplexity?"}
{"pair_id": "d2_s0032_N3_v2", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the example banking speech solution, what options are offered at the loan product node and what is its perplexity?"}
{"pair_id": "d2_s0032_N4_v2", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the example banking speech solution, what options are offered at the exit node and what is its perplexity?"}
{"pair_id": "d2_s0032_N5_v1", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the example banking speech solution, which node offers the most options and what is its perplexity?"}
{"pair_id": "d2_s0032_N6_v1", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "Why does the entry node of the example banking speech solution have a perplexity equal to its number of options?"}
{"pair_id": "d2_s0032_P1_v1", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the sample banking speech application, which six choices does the entry node present, and what perplexity does it have?"}
{"pair_id": "d2_s0032_P1_v2", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "For the example banking voice solution, what are the six options at the entry node and what is that node's perplexity?"}
{"pair_id": "d2_s0032_P1_v3", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "In the banking speech example, which six items can a caller pick at the entry node, and what is the perplexity there?"}
{"pair_id": "d2_s0032_P1_v4", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "What six menu options appear at the entry node of the example banking speech system, and what perplexity results?"}
{"pair_id": "d2_s0032_P2_v3", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "I need the six entry-node options and the perplexity value for the banking speech example."}
{"pair_id": "d2_s0032_P2_v4", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "At the entry node in the banking speech example, six options are given; what are they and what perplexity does that yield?"}
{"pair_id": "d2_s0032_P3_v1", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "in the example banking speech solution wat 6 options r at the entry node n whats the perplexity?"}
{"pair_id": "d2_s0032_P3_v2", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "banking speech example — 6 entry node options + perplexity??"}
{"pair_id": "d2_s0032_P3_v3", "cached_question": "In the example banking speech solution, what six options are offered at the entry node and what is its perplexity?", "cached_answer": "The entry node offers credit card, savings account, current account, loan product, demat, and mutual fund transfer, giving a perplexity of 6.", "new_query": "which six optons r offerd at the entry node of the banking speach solution n its perplexity"}
{"pair_id": "d2_s0033_N1_v1", "cached_question": "After a user says 'savings account' and it is recognized correctly, what options and perplexity does the second node have?", "cached_answer": "The second node offers account balance, cheque, or last 5 transactions, with a perplexity of 3.", "new_query": "After 'savings account' is recognized correctly, what grammar is loaded at the second node?"}
{"pair_id": "d2_s0033_N3_v1", "cached_question": "After a user says 'savings account' and it is recognized correctly, what options and perplexity does the second node have?", "cached_answer": "The second node offers account balance, cheque, or last 5 transactions, with a perplexity of 3.", "new_query": "After a user says 'current account' and it is recognized correctly, what options and perplexity does the second node have?"}
