You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0659
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d3_s0288_N5_v1", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "How do you reword all three of the last commits at once instead of just one?"}
{"pair_id": "d3_s0288_P1_v1", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "How can I change the message of one of the last three commits on a branch?"}
{"pair_id": "d3_s0288_P1_v3", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "How do you amend the wording of a commit message among a branch's last three commits?"}
{"pair_id": "d3_s0288_P1_v4", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "What steps let me rewrite the message on one of the three most recent commits in a branch?"}
{"pair_id": "d3_s0288_P2_v2", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "One of my branch's last three commits needs a reworded message — what do I do?"}
{"pair_id": "d3_s0288_P3_v4", "cached_question": "How do you reword one of the last three commits in a branch?", "cached_answer": "Run `git rebase -i HEAD~3`, then change \"pick\" to \"reword\" on the target commit's line in the editor that opens.", "new_query": "git — reword 1 of the last 3 commits in a branch, how do i do that"}
{"pair_id": "d3_s0291_N2_v2", "cached_question": "What are the three types of releases described in Django's release process, with examples?", "cached_answer": "Security releases (e.g. simultaneous 3.2.x/4.0.x/4.1.x fixes), regular version releases (a final release like 4.1 or a bugfix update like 4.1.1), and pre-releases (e.g. 4.2 alpha, beta, or rc).", "new_query": "What are all the phases described in Django's release process, not just the release types?"}
{"pair_id": "d3_s0293_P2_v4", "cached_question": "What Python and pip versions are required for the virtual environment used to build Django release artifacts?", "cached_answer": "Python 3.10+ and pip 26.1+.", "new_query": "I'm setting up the venv to build Django release artifacts — what Python and pip do I need?"}
{"pair_id": "d3_s0293_P3_v1", "cached_question": "What Python and pip versions are required for the virtual environment used to build Django release artifacts?", "cached_answer": "Python 3.10+ and pip 26.1+.", "new_query": "what python n pip versions r required for the venv used to build django release artifacts?"}
{"pair_id": "d3_s0294_N2_v2", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "What authentication requirements apply to all accounts used in the Django release process?"}
{"pair_id": "d3_s0294_N3_v2", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "What authentication requirement applies to PyPI accounts used for NumPy releases?"}
{"pair_id": "d3_s0294_N5_v1", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "What is the minimum number of WebAuthn factors a Django releaser's PyPI account must have?"}
{"pair_id": "d3_s0294_N5_v2", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "What is the maximum number of authentication factors allowed on a Django releaser's PyPI account?"}
{"pair_id": "d3_s0294_P1_v1", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "What authentication rules apply to the PyPI accounts used to publish Django releases?"}
{"pair_id": "d3_s0294_P2_v3", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "I'm being added as a Django releaser on PyPI — what does my account's authentication have to look like?"}
{"pair_id": "d3_s0294_P2_v4", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "Describe the authentication Django mandates on the PyPI accounts involved in releases."}
{"pair_id": "d3_s0294_P3_v2", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "pypi acct for django releases — wat auth is required?"}
{"pair_id": "d3_s0294_P3_v3", "cached_question": "What authentication requirement applies to PyPI accounts used for Django releases?", "cached_answer": "The PyPI account must use only WebAuthn-based authentication factors; TOTP one-time codes are not allowed.", "new_query": "whats the authentcation requirment for pypi accounts used 4 django releses?"}
