You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0028
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0189_P2_v3", "cached_question": "How many lectures are listed in the 1.040 Project Management course calendar?", "cached_answer": "The calendar lists 18 lectures.", "new_query": "I need a count of the lectures that the 1.040 Project Management calendar lists."}
{"pair_id": "d1_s0194_P2_v1", "cached_question": "Who taught 1.040 Project Management in Spring 2004, and what was their title?", "cached_answer": "Dr. Nathaniel Osgood, Senior Lecturer in the Department of Civil & Environmental Engineering at MIT, taught 1.040 Project Management in Spring 2004.", "new_query": "1.040 Project Management, Spring 2004 — who taught it, and under what title?"}
{"pair_id": "d1_s0194_P2_v2", "cached_question": "Who taught 1.040 Project Management in Spring 2004, and what was their title?", "cached_answer": "Dr. Nathaniel Osgood, Senior Lecturer in the Department of Civil & Environmental Engineering at MIT, taught 1.040 Project Management in Spring 2004.", "new_query": "I need the name and title of the Spring 2004 instructor of 1.040 Project Management."}
{"pair_id": "d1_s0194_P2_v4", "cached_question": "Who taught 1.040 Project Management in Spring 2004, and what was their title?", "cached_answer": "Dr. Nathaniel Osgood, Senior Lecturer in the Department of Civil & Environmental Engineering at MIT, taught 1.040 Project Management in Spring 2004.", "new_query": "Tell me both who taught 1.040 Project Management in Spring 2004 and what their title was."}
{"pair_id": "d1_s0194_P3_v1", "cached_question": "Who taught 1.040 Project Management in Spring 2004, and what was their title?", "cached_answer": "Dr. Nathaniel Osgood, Senior Lecturer in the Department of Civil & Environmental Engineering at MIT, taught 1.040 Project Management in Spring 2004.", "new_query": "who taught 1.040 project mgmt spring 2004 n whats their title?"}
{"pair_id": "d1_s0194_P3_v3", "cached_question": "Who taught 1.040 Project Management in Spring 2004, and what was their title?", "cached_answer": "Dr. Nathaniel Osgood, Senior Lecturer in the Department of Civil & Environmental Engineering at MIT, taught 1.040 Project Management in Spring 2004.", "new_query": "who was teachin 1.040 Project Managment in Spring 2004 and wat title did they hav"}
{"pair_id": "d1_s0195_N3_v2", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "How many recitation sessions per week does the Spring 2004 Project Management course have, and how long is each session?"}
{"pair_id": "d1_s0195_N4_v1", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "How many weeks of the Spring 2004 Project Management course have no lecture sessions?"}
{"pair_id": "d1_s0195_N5_v2", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "What is the shortest lecture session in the Spring 2004 Project Management course?"}
{"pair_id": "d1_s0195_N6_v1", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "What is the attendance policy for lectures in the Spring 2004 Project Management course?"}
{"pair_id": "d1_s0195_P2_v2", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "Tell me the weekly lecture schedule and session length for the Spring 2004 Project Management course."}
{"pair_id": "d1_s0195_P2_v3", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "For Project Management in Spring 2004, I need the number of lectures held weekly and the duration of each."}
{"pair_id": "d1_s0195_P3_v1", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "spring 2004 project mgmt — how many lectures per wk n how long each?"}
{"pair_id": "d1_s0195_P3_v2", "cached_question": "How many lecture sessions per week does the Spring 2004 Project Management course have, and how long is each session?", "cached_answer": "Lectures meet 2 sessions per week, each lasting 1.5 hours.", "new_query": "how many lec sessions/week in project management spring 04, duration??"}
{"pair_id": "d1_s0196_N2_v1", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "Into how many subsections is the Project Planning portion of the 1.040 course material divided, and what are they?"}
{"pair_id": "d1_s0196_N3_v1", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "Into how many major sections is the 1.050 course material divided, and what are they?"}
{"pair_id": "d1_s0196_N5_v3", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "Which major section of the 1.040 course material is the longest?"}
{"pair_id": "d1_s0196_N5_v4", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "Which major section of the 1.040 course material is the shortest?"}
{"pair_id": "d1_s0196_P1_v3", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "How many principal sections make up the 1.040 course material, and what are they called?"}
{"pair_id": "d1_s0196_P2_v1", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "List the major sections of the 1.040 course material and give their total count."}
{"pair_id": "d1_s0196_P2_v2", "cached_question": "Into how many major sections is the 1.040 course material divided, and what are they?", "cached_answer": "Five sections: Project Organization, Project Planning, Project Monitoring, Project Control, and Project Learning.", "new_query": "I'd like the number of major sections in the 1.040 course material along with their names."}
{"pair_id": "d1_s0200_N1_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "What was the assignment schedule for 1.040 Project Management in Spring 2009?"}
{"pair_id": "d1_s0200_N2_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who led the case-study sessions of 1.040 Project Management in Spring 2009?"}
{"pair_id": "d1_s0200_N3_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who was the instructor for 1.040 Project Management in Spring 2010?"}
{"pair_id": "d1_s0200_N3_v2", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who was the instructor for 1.041 Project Management in Spring 2009?"}
{"pair_id": "d1_s0200_N5_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who was the first instructor of 1.040 Project Management?"}
{"pair_id": "d1_s0200_N5_v2", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who was the most recent instructor of 1.040 Project Management?"}
{"pair_id": "d1_s0200_N6_v2", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who taught 1.040 Project Management before the Spring 2009 instructor took it over?"}
{"pair_id": "d1_s0200_P1_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Which professor taught 1.040 Project Management in Spring 2009?"}
{"pair_id": "d1_s0200_P1_v2", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Who led 1.040 Project Management during the Spring 2009 term?"}
{"pair_id": "d1_s0200_P1_v4", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Which faculty member ran 1.040 Project Management in Spring 2009?"}
{"pair_id": "d1_s0200_P2_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "1.040 Project Management in Spring 2009 was taught by whom?"}
{"pair_id": "d1_s0200_P2_v2", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "Please tell me the Spring 2009 instructor of 1.040 Project Management."}
{"pair_id": "d1_s0200_P3_v1", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "who was the instructor for 1.040 project mgmt spring 2009?"}
{"pair_id": "d1_s0200_P3_v4", "cached_question": "Who was the instructor for 1.040 Project Management in Spring 2009?", "cached_answer": "Prof. Fred Moavenzadeh.", "new_query": "who taught 1.040 project management in sprng 09, anyone kno"}
{"pair_id": "d1_s0201_N1_v1", "cached_question": "What is Assignment 1 in the Spring 2009 Project Management course, what is its word limit, and when is it due?", "cached_answer": "Assignment 1 asks students to give advice to the government on infrastructure investment as an economic stimulant, in no more than 500 words, and it is due at Lecture #6.", "new_query": "How is Assignment 1 graded in the Spring 2009 Project Management course?"}
{"pair_id": "d1_s0201_N1_v2", "cached_question": "What is Assignment 1 in the Spring 2009 Project Management course, what is its word limit, and when is it due?", "cached_answer": "Assignment 1 asks students to give advice to the government on infrastructure investment as an economic stimulant, in no more than 500 words, and it is due at Lecture #6.", "new_query": "In what format must Assignment 1 be submitted in the Spring 2009 Project Management course?"}
{"pair_id": "d1_s0201_N2_v1", "cached_question": "What is Assignment 1 in the Spring 2009 Project Management course, what is its word limit, and when is it due?", "cached_answer": "Assignment 1 asks students to give advice to the government on infrastructure investment as an economic stimulant, in no more than 500 words, and it is due at Lecture #6.", "new_query": "What is the word limit for the executive summary section of Assignment 1 in Spring 2009 Project Management?"}
{"pair_id": "d1_s0201_N2_v2", "cached_question": "What is Assignment 1 in the Spring 2009 Project Management course, what is its word limit, and when is it due?", "cached_answer": "Assignment 1 asks students to give advice to the government on infrastructure investment as an economic stimulant, in no more than 500 words, and it is due at Lecture #6.", "new_query": "What are the tasks, word limits, and due points for all assignments in the Spring 2009 Project Management course?"}
{"pair_id": "d1_s0201_N3_v1", "cached_question": "What is Assignment 1 in the Spring 2009 Project Management course, what is its word limit, and when is it due?", "cached_answer": "Assignment 1 asks students to give advice to the government on infrastructure investment as an economic stimulant, in no more than 500 words, and it is due at Lecture #6.", "new_query": "What is Assignment 2 in the Spring 2009 Project Management course, what is its word limit, and when is it due?"}
