You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0473
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0355_P3_v4", "cached_question": "What two texts are assigned in Session 2, 'Can AI Be Intelligent?', to explore the nature of intelligence?", "cached_answer": "Aristotle's Nicomachean Ethics (Book I.1–5) and Turing's 'Computing Machinery and Intelligence.'", "new_query": "2 assigned texts session 2 can ai be intelligent nature of intelligence?"}
{"pair_id": "d1_s0362_N2_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "How is the weekly written assignment portion of the 10.01 Ethics for Engineers: AI grade itself broken down?"}
{"pair_id": "d1_s0362_N2_v2", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "How is the final grade broken down across all Ethics for Engineers courses in the department?"}
{"pair_id": "d1_s0362_N3_v2", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "How is the final grade broken down in the 10.01 Ethics for Engineers: Robotics course?"}
{"pair_id": "d1_s0362_N4_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "What is excluded from the final grade in the 10.01 Ethics for Engineers: AI course?"}
{"pair_id": "d1_s0362_N6_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "What grade do you need to pass 10.01 Ethics for Engineers: AI?"}
{"pair_id": "d1_s0362_P1_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "What is the grade distribution for the 10.01 Ethics for Engineers: AI course?"}
{"pair_id": "d1_s0362_P1_v2", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "How is the overall mark calculated in 10.01 Ethics for Engineers: AI?"}
{"pair_id": "d1_s0362_P1_v3", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "What are the grading weights in the 10.01 Ethics for Engineers: AI class?"}
{"pair_id": "d1_s0362_P2_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "Please give me the breakdown of the final grade in 10.01 Ethics for Engineers: AI."}
{"pair_id": "d1_s0362_P2_v3", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "I'm enrolled in 10.01 Ethics for Engineers: AI and want to know how my final grade gets divided up."}
{"pair_id": "d1_s0362_P2_v4", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "For the 10.01 Ethics for Engineers: AI course, what percentage does each graded component carry toward the final grade?"}
{"pair_id": "d1_s0362_P3_v1", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "how is the final grade broken down in 10.01 ethics for engineers ai"}
{"pair_id": "d1_s0362_P3_v3", "cached_question": "How is the final grade broken down in the 10.01 Ethics for Engineers: AI course?", "cached_answer": "Weekly written assignments count for 55%, classroom participation for 30%, and the oral final question and discussion for 15%.", "new_query": "hey how do they calc the final grade in 10.01 ethics for engs: AI"}
{"pair_id": "d1_s0363_N1_v1", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "How long should the weekly written assignments be in this course?"}
{"pair_id": "d1_s0363_N1_v2", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "How are the weekly written assignments graded in this course?"}
{"pair_id": "d1_s0363_N3_v1", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "When are the weekly reading responses due in this course, and starting when?"}
{"pair_id": "d1_s0363_N4_v4", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "Are the weekly written assignments optional rather than required in this course?"}
{"pair_id": "d1_s0363_N6_v2", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "Where are the weekly written assignments submitted in this course?"}
{"pair_id": "d1_s0363_P1_v2", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "When must the weekly written assignments be handed in, and when do they start?"}
{"pair_id": "d1_s0363_P1_v3", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "At what time each week are the written assignments due, and beginning when?"}
{"pair_id": "d1_s0363_P2_v1", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "Tell me the weekly written assignment deadline and the week it starts."}
{"pair_id": "d1_s0363_P2_v2", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "The weekly written assignments are due at what time, starting from which week?"}
{"pair_id": "d1_s0363_P2_v4", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "Starting which week do the weekly written assignments begin, and what's the weekly deadline?"}
{"pair_id": "d1_s0363_P3_v1", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "when r the weekly written assignments due n when do they start?"}
{"pair_id": "d1_s0363_P3_v3", "cached_question": "When are the weekly written assignments due in this course, and starting when?", "cached_answer": "Starting the second week of class, they are due each week at 11:59 pm the night before class.", "new_query": "wen do weekly writtn assignments start and wats the due time"}
{"pair_id": "d1_s0367_N1_v1", "cached_question": "Who taught MIT's 10.302 Transport Processes course in Fall 2004?", "cached_answer": "Prof. Clark Colton, Prof. Kenneth Smith, and Dr. William Dalzell taught the undergraduate course in Fall 2004.", "new_query": "What textbook was used in MIT's 10.302 Transport Processes course in Fall 2004?"}
{"pair_id": "d1_s0367_N2_v1", "cached_question": "Who taught MIT's 10.302 Transport Processes course in Fall 2004?", "cached_answer": "Prof. Clark Colton, Prof. Kenneth Smith, and Dr. William Dalzell taught the undergraduate course in Fall 2004.", "new_query": "Who taught the recitation sections of MIT's 10.302 Transport Processes in Fall 2004?"}
{"pair_id": "d1_s0367_N2_v2", "cached_question": "Who taught MIT's 10.302 Transport Processes course in Fall 2004?", "cached_answer": "Prof. Clark Colton, Prof. Kenneth Smith, and Dr. William Dalzell taught the undergraduate course in Fall 2004.", "new_query": "Who has taught MIT's 10.302 Transport Processes across all of its offerings?"}
