You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0816
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d5_s0021_N4_v2", "cached_question": "Nghị định 81/2021/NĐ-CP quy định về những nội dung gì?", "cached_answer": "Quy định cơ chế thu, quản lý học phí và chính sách miễn, giảm học phí, hỗ trợ chi phí học tập, cùng với giá dịch vụ trong lĩnh vực giáo dục, đào tạo.", "new_query": "Nghị định 81/2021/NĐ-CP bãi bỏ những nội dung nào?"}
{"pair_id": "d5_s0022_N4_v1", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Những đối tượng người học nào không thuộc phạm vi áp dụng của Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0022_N4_v2", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Nghị định 81/2021/NĐ-CP không áp dụng cho người học ở những cơ sở giáo dục nào?"}
{"pair_id": "d5_s0022_N5_v1", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Đối tượng người học ở bậc học cao nhất mà Nghị định 81/2021/NĐ-CP áp dụng là ai?"}
{"pair_id": "d5_s0022_N5_v3", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Nhóm đối tượng người học nào được nêu đầu tiên trong phạm vi áp dụng của Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0022_N6_v1", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Người học thuộc đối tượng của Nghị định 81/2021/NĐ-CP được hỗ trợ chi phí học tập bao nhiêu?"}
{"pair_id": "d5_s0022_N6_v2", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Nghị định 81/2021/NĐ-CP quy định mức học phí cho người học như thế nào?"}
{"pair_id": "d5_s0022_P1_v3", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Nghị định 81/2021/NĐ-CP điều chỉnh những người học nào?"}
{"pair_id": "d5_s0022_P1_v4", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Đối tượng người học nào chịu sự điều chỉnh của Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0022_P2_v1", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "Liệt kê giúp tôi các đối tượng người học mà Nghị định 81/2021/NĐ-CP áp dụng."}
{"pair_id": "d5_s0022_P3_v3", "cached_question": "Nghị định 81/2021/NĐ-CP áp dụng cho những đối tượng người học nào?", "cached_answer": "Trẻ em mầm non, học sinh, sinh viên, học viên và nghiên cứu sinh đang học tại các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân.", "new_query": "cho hỏi nd81 2021 áp dụng cho đối tượng người học nào a"}
{"pair_id": "d5_s0023_N1_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo do cơ quan nào quyết định?"}
{"pair_id": "d5_s0023_N1_v2", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo được công khai theo hình thức nào?"}
{"pair_id": "d5_s0023_N2_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ tuyển sinh trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?"}
{"pair_id": "d5_s0023_N2_v2", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong tất cả các lĩnh vực sự nghiệp công bao gồm những khoản nào?"}
{"pair_id": "d5_s0023_N3_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 97/2023/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?"}
{"pair_id": "d5_s0023_N3_v2", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Luật Giá, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?"}
{"pair_id": "d5_s0023_N4_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, những khoản nào không thuộc giá dịch vụ trong lĩnh vực giáo dục, đào tạo?"}
{"pair_id": "d5_s0023_N4_v3", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, dịch vụ nào trong lĩnh vực giáo dục, đào tạo không được thu tiền?"}
{"pair_id": "d5_s0023_N5_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, khoản nào chiếm tỷ trọng lớn nhất trong giá dịch vụ giáo dục, đào tạo?"}
{"pair_id": "d5_s0023_N6_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ tuyển sinh được xác định theo nguyên tắc nào?"}
{"pair_id": "d5_s0023_N6_v2", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, cơ sở giáo dục phải kê khai giá dịch vụ giáo dục, đào tạo với cơ quan nào?"}
{"pair_id": "d5_s0023_P1_v4", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ giáo dục, đào tạo được cấu thành từ những thành phần nào?"}
{"pair_id": "d5_s0023_P2_v1", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Cho tôi biết các khoản thuộc giá dịch vụ trong lĩnh vực giáo dục, đào tạo theo Nghị định 81/2021/NĐ-CP."}
{"pair_id": "d5_s0023_P2_v4", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "Tôi cần liệt kê các khoản thuộc giá dịch vụ giáo dục, đào tạo theo quy định của Nghị định 81/2021/NĐ-CP."}
{"pair_id": "d5_s0023_P3_v2", "cached_question": "Theo Nghị định 81/2021/NĐ-CP, giá dịch vụ trong lĩnh vực giáo dục, đào tạo bao gồm những khoản nào?", "cached_answer": "Bao gồm học phí (theo các cấp học và trình độ đào tạo) và giá các dịch vụ khác như dịch vụ tuyển sinh, kiểm định chất lượng giáo dục, cấp phát văn bằng chứng chỉ, bồi dưỡng nhà giáo và cán bộ quản lý giáo dục.", "new_query": "nđ 81/2021/nđ-cp giá dv giáo dục, đt gồm những khoản gì ạ?"}
{"pair_id": "d5_s0024_N1_v1", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Nghị định 81/2021/NĐ-CP quy định học phí được thu theo định kỳ nào?"}
{"pair_id": "d5_s0024_N3_v2", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Giá dịch vụ giáo dục, đào tạo được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0024_N4_v1", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Những khoản tiền nào không được coi là học phí theo Nghị định 81/2021/NĐ-CP?"}
{"pair_id": "d5_s0024_N4_v2", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Theo Nghị định 81/2021/NĐ-CP, trường hợp nào người học không phải nộp học phí?"}
{"pair_id": "d5_s0024_N5_v1", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Học phí tối đa mà người học phải nộp theo Nghị định 81/2021/NĐ-CP là bao nhiêu?"}
{"pair_id": "d5_s0024_N5_v2", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Nghị định 81/2021/NĐ-CP quy định mức học phí thấp nhất là bao nhiêu?"}
{"pair_id": "d5_s0024_P2_v1", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "Hãy nêu định nghĩa học phí theo Nghị định 81/2021/NĐ-CP."}
{"pair_id": "d5_s0024_P3_v2", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "đn học phí theo NĐ 81/2021/NĐ-CP là gì ạ?"}
{"pair_id": "d5_s0024_P3_v4", "cached_question": "Học phí được định nghĩa như thế nào trong Nghị định 81/2021/NĐ-CP?", "cached_answer": "Là khoản tiền mà người học phải nộp để chi trả một phần hoặc toàn bộ chi phí của dịch vụ giáo dục, đào tạo.", "new_query": "học phí là gì theo nđ 81/2021/nđ-cp vậy mn?"}
{"pair_id": "d5_s0025_N1_v2", "cached_question": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước?", "cached_answer": "Bộ trưởng Bộ Giáo dục và Đào tạo.", "new_query": "Tiêu chuẩn kiểm định chất lượng giáo dục trong nước đối với cơ sở giáo dục đại học gồm những nội dung nào?"}
{"pair_id": "d5_s0025_N2_v2", "cached_question": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước?", "cached_answer": "Bộ trưởng Bộ Giáo dục và Đào tạo.", "new_query": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cả cơ sở giáo dục đại học và cơ sở giáo dục nghề nghiệp?"}
{"pair_id": "d5_s0025_N3_v1", "cached_question": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước?", "cached_answer": "Bộ trưởng Bộ Giáo dục và Đào tạo.", "new_query": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn nước ngoài?"}
{"pair_id": "d5_s0025_N3_v2", "cached_question": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước?", "cached_answer": "Bộ trưởng Bộ Giáo dục và Đào tạo.", "new_query": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục nghề nghiệp theo tiêu chuẩn trong nước?"}
{"pair_id": "d5_s0025_N5_v2", "cached_question": "Ai ban hành tiêu chuẩn kiểm định chất lượng giáo dục đối với cơ sở giáo dục đại học theo tiêu chuẩn trong nước?", "cached_answer": "Bộ trưởng Bộ Giáo dục và Đào tạo.", "new_query": "Tiêu chuẩn kiểm định chất lượng giáo dục đại học theo chuẩn trong nước được ban hành sớm nhất vào năm nào?"}
