You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0480
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0416_N6_v2", "cached_question": "At which session number is Homework 0 due in the 10.34 course calendar?", "cached_answer": "Session 4, during the Linear algebra 4 topic.", "new_query": "Which topic does the 10.34 calendar cover in the session right after Homework 0 is due?"}
{"pair_id": "d1_s0417_N5_v2", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "Which quiz occurs earliest in the 10.34 course schedule?"}
{"pair_id": "d1_s0417_P1_v1", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "At which sessions are Quiz 1 and Quiz 2 held in the 10.34 schedule?"}
{"pair_id": "d1_s0417_P1_v2", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "Which class meetings do Quiz 1 and Quiz 2 fall on in 10.34's calendar?"}
{"pair_id": "d1_s0417_P1_v3", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "When are the two quizzes, Quiz 1 and Quiz 2, scheduled in 10.34?"}
{"pair_id": "d1_s0417_P2_v1", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "Tell me the sessions for Quiz 1 and Quiz 2 in the 10.34 schedule."}
{"pair_id": "d1_s0417_P2_v2", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "In the 10.34 schedule, Quiz 1 and Quiz 2 take place during which sessions?"}
{"pair_id": "d1_s0417_P2_v3", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "I would like to know when 10.34 holds Quiz 1 and Quiz 2."}
{"pair_id": "d1_s0417_P2_v4", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "Quiz 1 and Quiz 2 in 10.34 are scheduled for which points in the course?"}
{"pair_id": "d1_s0417_P3_v1", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "when r quiz 1 n quiz 2 in the 10.34 schedule"}
{"pair_id": "d1_s0417_P3_v3", "cached_question": "When do Quiz 1 and Quiz 2 occur in the 10.34 course schedule?", "cached_answer": "Quiz 1 occurs at session 15 and Quiz 2 occurs at session 25.", "new_query": "wen do quiz 1 and quiz 2 happen in 1034 calender"}
{"pair_id": "d1_s0418_N1_v1", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "How long is each class session in the 10.34 course calendar?"}
{"pair_id": "d1_s0418_N1_v2", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "Which weeks of the term does the 10.34 course calendar span?"}
{"pair_id": "d1_s0418_N2_v1", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "How many lab sessions does the 10.34 course calendar list, and what happens at the final one?"}
{"pair_id": "d1_s0418_N2_v2", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "How many total class sessions do all the 10.3x course calendars list together?"}
{"pair_id": "d1_s0418_N5_v3", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "What happens at the second-to-last session in the 10.34 course calendar?"}
{"pair_id": "d1_s0418_P1_v1", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "How many class sessions in total appear in the 10.34 calendar, and what takes place in the last one?"}
{"pair_id": "d1_s0418_P1_v3", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "How many class meetings does the 10.34 schedule include, and what is done at the last meeting?"}
{"pair_id": "d1_s0418_P1_v4", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "What is the session count in the 10.34 course calendar, and what happens in the concluding session?"}
{"pair_id": "d1_s0418_P2_v4", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "I want the number of class sessions in 10.34 and a description of its final session."}
{"pair_id": "d1_s0418_P3_v1", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "how many total sessions in the 10.34 calendar n what happens at the last one?"}
{"pair_id": "d1_s0418_P3_v2", "cached_question": "How many total class sessions does the 10.34 course calendar list, and what happens at the final one?", "cached_answer": "36 sessions; the final session is the last day of class, with review for the final exam and the Final Exam itself.", "new_query": "10.34 calendar — total class sessions?? and wat happens in the final session"}
{"pair_id": "d1_s0422_N2_v2", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "Who taught the numerical methods courses across MIT's Chemical Engineering department, and in which terms?"}
{"pair_id": "d1_s0422_N3_v2", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "Who taught MIT course 10.37, Chemical and Biological Reaction Engineering, and in what term was it offered?"}
{"pair_id": "d1_s0422_N4_v4", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "Which term was MIT course 10.34, Numerical Methods Applied to Chemical Engineering, not offered in?"}
{"pair_id": "d1_s0422_N5_v1", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "In which term was MIT course 10.34, Numerical Methods Applied to Chemical Engineering, first offered, and by whom?"}
{"pair_id": "d1_s0422_P1_v2", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "Who were the instructors of MIT's 10.34, Numerical Methods Applied to Chemical Engineering, and in what semester was it run?"}
{"pair_id": "d1_s0422_P2_v4", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "The term and the teaching faculty of MIT 10.34 Numerical Methods Applied to Chemical Engineering — what are they?"}
{"pair_id": "d1_s0422_P3_v1", "cached_question": "Who taught MIT course 10.34, Numerical Methods Applied to Chemical Engineering, and in what term was it offered?", "cached_answer": "Prof. William Green, Jr. and Prof. James W. Swan taught it in Fall 2015 as a graduate-level course.", "new_query": "who taught mit 10.34 numerical methods applied to chemical engineering n what term was it offered"}
{"pair_id": "d1_s0423_N3_v1", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "What level and department is MIT's 10.37 course associated with?"}
{"pair_id": "d1_s0423_N3_v2", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "What level and department is Stanford's 10.34 course associated with?"}
{"pair_id": "d1_s0423_P1_v1", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "Which department offers MIT's 10.34, and at what academic level?"}
{"pair_id": "d1_s0423_P1_v2", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "What academic level is MIT 10.34, and which department runs it?"}
{"pair_id": "d1_s0423_P1_v3", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "Under which department and at which study level does MIT list 10.34?"}
{"pair_id": "d1_s0423_P2_v1", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "Tell me the department and the level associated with MIT's course 10.34."}
{"pair_id": "d1_s0423_P2_v2", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "MIT 10.34 is associated with which level and which department?"}
{"pair_id": "d1_s0423_P2_v3", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "I want to know the level and the offering department of MIT's 10.34."}
{"pair_id": "d1_s0423_P2_v4", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "For MIT's 10.34, which level and which department should I look under?"}
{"pair_id": "d1_s0423_P3_v3", "cached_question": "What level and department is MIT's 10.34 course associated with?", "cached_answer": "It is a graduate-level course offered by the Chemical Engineering department.", "new_query": "whats the lvl and dept for MITs 10.34 course"}
{"pair_id": "d1_s0424_N1_v1", "cached_question": "What materials can students use to prepare for quizzes and the final exam in 10.34?", "cached_answer": "Quiz 1 Review, Practice Quiz 1 with its solution, Quiz 2 Review, Practice Quiz 2 with its solution, and a Final Exam Review, all provided as PDFs.", "new_query": "When are the quizzes and the final exam scheduled in 10.34?"}
