You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0587
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0531_N4_v1", "cached_question": "What character limit of tweets is cited in the paper as a challenge for automatic classification?", "cached_answer": "Tweets are limited to only 140 characters.", "new_query": "What character limit of tweets is cited in the paper as an advantage for automatic classification?"}
{"pair_id": "d2_s0536_P2_v4", "cached_question": "How many dyads participated in the reciprocal peer tutoring data collection, and what was their composition?", "cached_answer": "12 American English-speaking dyads participated: 6 friends and 6 strangers, 6 boys and 6 girls, with a mean age of 13 years.", "new_query": "In the reciprocal peer tutoring data collection, how many dyads were there and how were they distributed?"}
{"pair_id": "d2_s0536_P3_v1", "cached_question": "How many dyads participated in the reciprocal peer tutoring data collection, and what was their composition?", "cached_answer": "12 American English-speaking dyads participated: 6 friends and 6 strangers, 6 boys and 6 girls, with a mean age of 13 years.", "new_query": "how many dyads in the reciprocal peer tutoring data collection n whats their composition?"}
{"pair_id": "d2_s0536_P3_v3", "cached_question": "How many dyads participated in the reciprocal peer tutoring data collection, and what was their composition?", "cached_answer": "12 American English-speaking dyads participated: 6 friends and 6 strangers, 6 boys and 6 girls, with a mean age of 13 years.", "new_query": "how mny dyads participated in the reciprocl peer tutoring data colection and wat was there composition"}
{"pair_id": "d2_s0537_N2_v1", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "How many sessions and minutes of data were collected from a single dyad in this study?"}
{"pair_id": "d2_s0537_N2_v2", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "How many sessions and minutes of data were collected across all dyads during the first week?"}
{"pair_id": "d2_s0537_N3_v1", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "How many total sessions and minutes of data were collected across all triads in this study?"}
{"pair_id": "d2_s0537_N4_v1", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "How many total sessions and minutes of data were excluded across all dyads in this study?"}
{"pair_id": "d2_s0537_P1_v2", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "Across every dyad, how many sessions and how many minutes of data were recorded in this study?"}
{"pair_id": "d2_s0537_P1_v3", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "How much data, in sessions and in minutes, was amassed across all the dyads in this work?"}
{"pair_id": "d2_s0537_P2_v1", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "Tell me the total sessions and total minutes of data collected across all dyads in this study."}
{"pair_id": "d2_s0537_P2_v2", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "Across all dyads, the data collected amounted to how many sessions and how many minutes?"}
{"pair_id": "d2_s0537_P2_v3", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "I'd like to know the aggregate session and minute totals for the data collected from all dyads."}
{"pair_id": "d2_s0537_P3_v1", "cached_question": "How many total sessions and minutes of data were collected across all dyads in this study?", "cached_answer": "A total of 60 sessions were collected, amounting to 5400 minutes of data, from 5 hourly sessions per dyad over 5 weeks.", "new_query": "how many sessions + mins of data total across all dyads in this study?"}
