You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0548
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0175_N1_v2", "cached_question": "Which dataset did the authors use to compare ROUGE scores with manual Pyramid scores?", "cached_answer": "The TAC 2014 scientific summarization dataset.", "new_query": "Which ROUGE variants did the authors compute for the comparison with manual Pyramid scores?"}
{"pair_id": "d2_s0175_P2_v4", "cached_question": "Which dataset did the authors use to compare ROUGE scores with manual Pyramid scores?", "cached_answer": "The TAC 2014 scientific summarization dataset.", "new_query": "I want to know which dataset served as the basis for the ROUGE versus manual Pyramid score comparison."}
{"pair_id": "d2_s0175_P3_v1", "cached_question": "Which dataset did the authors use to compare ROUGE scores with manual Pyramid scores?", "cached_answer": "The TAC 2014 scientific summarization dataset.", "new_query": "which dataset did the authors use 2 compare rouge scores w/ manual pyramid scores?"}
{"pair_id": "d2_s0175_P3_v2", "cached_question": "Which dataset did the authors use to compare ROUGE scores with manual Pyramid scores?", "cached_answer": "The TAC 2014 scientific summarization dataset.", "new_query": "what dataset was used to compare ROUGE vs manual pyramd scores??"}
{"pair_id": "d2_s0176_N4_v2", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "In which field is ROUGE itself used, rather than the metric that inspired it?"}
{"pair_id": "d2_s0176_P1_v2", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "ROUGE's design was modeled on which metric, and that metric comes from what area?"}
{"pair_id": "d2_s0176_P1_v3", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "What evaluation measure inspired ROUGE, and which research field uses that measure?"}
{"pair_id": "d2_s0176_P1_v4", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "Which existing metric influenced ROUGE's design, and where is that metric normally used?"}
{"pair_id": "d2_s0176_P2_v1", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "Name the metric that inspired ROUGE and the field it is used in."}
{"pair_id": "d2_s0176_P2_v2", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "ROUGE was inspired by a metric from a particular field — which metric, and which field?"}
{"pair_id": "d2_s0176_P2_v3", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "The design of ROUGE drew on a metric used in some field; what is that metric and that field?"}
{"pair_id": "d2_s0176_P2_v4", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "I need both the metric behind ROUGE's design and the field where that metric is used."}
{"pair_id": "d2_s0176_P3_v1", "cached_question": "What metric inspired the design of ROUGE, and in what field is that metric used?", "cached_answer": "BLEU, which is used in Machine Translation (MT) evaluation, inspired ROUGE.", "new_query": "what metric inspired rouge and in what field is it used?"}
{"pair_id": "d2_s0180_N2_v1", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By how much did the character-level encoder-decoder improve accuracy on the SimpleQuestions development set, and without using what technique?"}
{"pair_id": "d2_s0180_N2_v2", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By how much did the character-level encoder-decoder improve state-of-the-art accuracy across all datasets in the paper, and without using what technique?"}
{"pair_id": "d2_s0180_N3_v1", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the WebQuestions dataset, and without using what technique?"}
{"pair_id": "d2_s0180_N4_v1", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By how much did the character-level encoder-decoder model improve accuracy on SimpleQuestions when ensembles were used?"}
{"pair_id": "d2_s0180_N4_v2", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By how much did the character-level encoder-decoder model lower accuracy on SimpleQuestions relative to the state of the art?"}
{"pair_id": "d2_s0180_P1_v1", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "How much did the character-level encoder-decoder model raise state-of-the-art accuracy on SimpleQuestions, and what technique did it avoid using?"}
{"pair_id": "d2_s0180_P1_v2", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "What accuracy gain over the state of the art did the character-level encoder-decoder achieve on SimpleQuestions, and without which technique?"}
{"pair_id": "d2_s0180_P1_v3", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "By what amount did the char-level encoder-decoder push up SimpleQuestions state-of-the-art accuracy, and which method did it do without?"}
{"pair_id": "d2_s0180_P1_v4", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "What was the increase in state-of-the-art accuracy on SimpleQuestions from the character-level encoder-decoder model, and what technique was not used?"}
{"pair_id": "d2_s0180_P2_v2", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "Tell me the accuracy improvement of the character-level encoder-decoder on SimpleQuestions and the technique it did without."}
{"pair_id": "d2_s0180_P2_v3", "cached_question": "By how much did the character-level encoder-decoder model improve state-of-the-art accuracy on the SimpleQuestions dataset, and without using what technique?", "cached_answer": "It improved accuracy from 63.9% to 70.9%, without the use of ensembles.", "new_query": "The character-level encoder-decoder model improved SimpleQuestions state-of-the-art accuracy — by how much, and while avoiding what?"}
{"pair_id": "d2_s0181_N2_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How many fewer parameters does the character-level model's embedding layer have than the word-level model's embedding layer?"}
{"pair_id": "d2_s0181_N2_v2", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How many fewer parameters do character-level models have than equivalent word-level models across all languages tested?"}
{"pair_id": "d2_s0181_N3_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How many fewer parameters does the character-level model have compared to an equivalent morpheme-level model?"}
{"pair_id": "d2_s0181_N4_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How many more parameters does the character-level model have compared to an equivalent word-level model?"}
{"pair_id": "d2_s0181_N4_v3", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "By what factor does the character-level model increase the parameter count relative to an equivalent word-level model?"}
{"pair_id": "d2_s0181_N5_v2", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "What is the smallest parameter reduction reported for the character-level model versus word-level models?"}
{"pair_id": "d2_s0181_N6_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "Why does the character-level model need so many fewer parameters than an equivalent word-level model?"}
{"pair_id": "d2_s0181_N6_v2", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How does the character-level model's accuracy hold up despite having fewer parameters than the word-level model?"}
{"pair_id": "d2_s0181_P1_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "By what factor does the character-level model reduce parameters relative to a comparable word-level model?"}
{"pair_id": "d2_s0181_P1_v2", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How much smaller is the character-level model's parameter count than that of an equivalent word-level model?"}
{"pair_id": "d2_s0181_P1_v3", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "How many fewer weights does the character-level model use compared with a matching word-level model?"}
{"pair_id": "d2_s0181_P1_v4", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "What reduction in parameters does the character-level model achieve versus an equivalent word-level model?"}
{"pair_id": "d2_s0181_P2_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "Compared to an equivalent word-level model, tell me the parameter reduction of the character-level model."}
{"pair_id": "d2_s0181_P2_v4", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "I'm curious how much the parameter count drops when moving from the equivalent word-level model to the character-level one."}
{"pair_id": "d2_s0181_P3_v1", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "how many fewer params does the char-level model have vs an equivalent word-level model?"}
{"pair_id": "d2_s0181_P3_v2", "cached_question": "How many fewer parameters does the character-level model have compared to an equivalent word-level model?", "cached_answer": "16 times fewer parameters.", "new_query": "char level model has how many less parameters than word level model??"}
