You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0599
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0636_N2_v1", "cached_question": "Into what three subsets is the tweet dataset divided?", "cached_answer": "Train, dev, and test.", "new_query": "Into what subsets is the development portion of the tweet dataset further divided?"}
{"pair_id": "d2_s0642_N3_v2", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "By how much did Word2Vec embeddings improve BLEU score over the baseline phrase-based SMT model, and what was that baseline's BLEU score?"}
{"pair_id": "d2_s0642_N4_v1", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "By how much did Word2Vec embeddings degrade BLEU score relative to the baseline RNNSearch model?"}
{"pair_id": "d2_s0642_N4_v3", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "By how much did the baseline RNNSearch model exceed the Word2Vec embedding model in BLEU?"}
{"pair_id": "d2_s0642_N6_v1", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "Why did Word2Vec embeddings improve BLEU over the baseline RNNSearch model?"}
{"pair_id": "d2_s0642_P1_v2", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "What BLEU improvement did Word2Vec embeddings bring relative to the RNNSearch baseline, and what was the baseline's BLEU?"}
{"pair_id": "d2_s0642_P2_v1", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "Give the BLEU gain of Word2Vec embeddings over the baseline RNNSearch model along with that baseline's BLEU score."}
{"pair_id": "d2_s0642_P2_v4", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "I want both numbers: the BLEU improvement from Word2Vec embeddings and the baseline RNNSearch BLEU score."}
{"pair_id": "d2_s0642_P3_v1", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "by how much did word2vec embeddings improve bleu over baseline rnnsearch, n whats the baseline bleu?"}
{"pair_id": "d2_s0642_P3_v2", "cached_question": "By how much did Word2Vec embeddings improve BLEU score over the baseline RNNSearch model, and what was that baseline's BLEU score?", "cached_answer": "Word2Vec embeddings improved translation by 0.73 BLEU points over the baseline RNNSearch model, which scored 4.84 BLEU.", "new_query": "word2vec vs baseline RNNSearch — how many BLEU points gained + baseline score?"}
{"pair_id": "d2_s0643_N2_v1", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "By what factor did morphological segmentation reduce the rare-word portion of the Tamil target vocabulary?"}
{"pair_id": "d2_s0643_N2_v2", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "By what factor did morphological segmentation reduce the combined source and target vocabulary for Tamil?"}
{"pair_id": "d2_s0643_N3_v1", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "By what factor did morphological segmentation reduce the Hindi target vocabulary size?"}
{"pair_id": "d2_s0643_N4_v1", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "By what factor did morphological segmentation increase the Tamil target vocabulary size?"}
{"pair_id": "d2_s0643_P2_v1", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "Tell me the factor by which the Tamil target vocabulary size was reduced through morphological segmentation."}
{"pair_id": "d2_s0643_P2_v3", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "Using morphological segmentation, the authors reduced the Tamil target vocabulary — by what factor?"}
{"pair_id": "d2_s0643_P3_v1", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "by what factor did morph segmentation reduce the tamil target vocab size"}
{"pair_id": "d2_s0643_P3_v2", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "morphological segmentation reduced tamil target vocab by wat factor??"}
{"pair_id": "d2_s0643_P3_v3", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "how much smaller did the tamil tgt vocabulary get w/ morphological segmentation (factor)"}
{"pair_id": "d2_s0643_P3_v4", "cached_question": "By what factor did morphological segmentation reduce the Tamil target vocabulary size?", "cached_answer": "By a factor of 8.", "new_query": "by wht factor did morphological segmntation cut the Tamil target vocab size"}
{"pair_id": "d2_s0648_N1_v2", "cached_question": "By what percentage can EGL reduce word errors compared to random sampling in speech recognition active learning?", "cached_answer": "11%.", "new_query": "How much labelled data does EGL save compared to random sampling in ASR active learning?"}
{"pair_id": "d2_s0648_N2_v2", "cached_question": "By what percentage can EGL reduce word errors compared to random sampling in speech recognition active learning?", "cached_answer": "11%.", "new_query": "By what percentage can active learning in general reduce word errors compared to random sampling in speech recognition?"}
{"pair_id": "d2_s0648_N3_v1", "cached_question": "By what percentage can EGL reduce word errors compared to random sampling in speech recognition active learning?", "cached_answer": "11%.", "new_query": "By what percentage can confidence-based sampling reduce word errors compared to random sampling in speech recognition active learning?"}
