You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0867
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d5_s0287_N4_v2", "cached_question": "Sinh viên không tốt nghiệp được cấp gì?", "cached_answer": "Sinh viên không tốt nghiệp được cấp chứng chỉ giáo dục đại học hoặc bảng điểm các học phần đã tích lũy trong chương trình đào tạo, và được xác nhận đã tham gia học tập.", "new_query": "Sinh viên không tốt nghiệp không được cấp văn bằng nào?"}
{"pair_id": "d5_s0288_N4_v1", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Trường hợp nào sinh viên nghỉ học tạm thời vẫn bị tính vào thời gian đào tạo tối đa?"}
{"pair_id": "d5_s0288_N4_v2", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Trường hợp nào sinh viên không được nghỉ học tạm thời vì lý do sức khỏe?"}
{"pair_id": "d5_s0288_N5_v4", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối thiểu do lý do sức khỏe?"}
{"pair_id": "d5_s0288_P1_v2", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Những lý do sức khỏe nào cho phép sinh viên tạm dừng học mà thời gian đó không tính vào thời gian đào tạo tối đa?"}
{"pair_id": "d5_s0288_P1_v4", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Vì lý do sức khỏe, khi nào thời gian nghỉ học tạm thời của sinh viên được loại trừ khỏi thời gian đào tạo tối đa?"}
{"pair_id": "d5_s0288_P2_v1", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Cho tôi biết các trường hợp sức khỏe mà sinh viên nghỉ học tạm thời không bị tính vào thời gian đào tạo tối đa."}
{"pair_id": "d5_s0288_P2_v2", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "Thời gian đào tạo tối đa không tính thời gian nghỉ học tạm thời của sinh viên trong những trường hợp sức khỏe nào?"}
{"pair_id": "d5_s0288_P3_v2", "cached_question": "Trường hợp nào sinh viên được nghỉ học tạm thời mà không tính vào thời gian đào tạo tối đa do lý do sức khỏe?", "cached_answer": "Sinh viên bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài, có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế, được nghỉ học tạm thời không tính vào thời gian đào tạo tối đa.", "new_query": "sv nghỉ học tạm thời vì sk thì trường hợp nào ko tính vào tgian đào tạo tối đa ạ?"}
{"pair_id": "d5_s0289_N2_v1", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Sinh viên bị buộc thôi học muốn quay lại học ở một cơ sở đào tạo khác phải làm gì?"}
{"pair_id": "d5_s0289_N3_v1", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Sinh viên bị đình chỉ học tập có thời hạn muốn quay lại học phải làm gì?"}
{"pair_id": "d5_s0289_N3_v2", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Học viên cao học bị buộc thôi học muốn quay lại học phải làm gì?"}
{"pair_id": "d5_s0289_N4_v2", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Trường hợp nào sinh viên bị buộc thôi học được quay lại học mà không phải dự tuyển lại?"}
{"pair_id": "d5_s0289_N4_v3", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Sinh viên bị buộc thôi học không được phép quay lại học trong trường hợp nào?"}
{"pair_id": "d5_s0289_P1_v2", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Người học bị buộc thôi học muốn trở lại trường phải thực hiện điều gì?"}
{"pair_id": "d5_s0289_P1_v3", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Sinh viên bị đuổi học mà muốn tiếp tục theo học thì phải làm sao?"}
{"pair_id": "d5_s0289_P2_v1", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Để được quay lại học, sinh viên bị buộc thôi học cần đáp ứng yêu cầu nào?"}
{"pair_id": "d5_s0289_P2_v2", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Điều gì được yêu cầu đối với sinh viên bị buộc thôi học nếu họ muốn quay lại học?"}
{"pair_id": "d5_s0289_P2_v3", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Hãy cho tôi biết cách để một sinh viên bị buộc thôi học có thể quay lại học."}
{"pair_id": "d5_s0289_P2_v4", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "Sinh viên bị buộc thôi học có thể quay lại học bằng con đường nào?"}
{"pair_id": "d5_s0289_P3_v2", "cached_question": "Sinh viên bị buộc thôi học muốn quay lại học phải làm gì?", "cached_answer": "Sinh viên bị buộc thôi học hoặc xin thôi học, nếu muốn quay trở lại học, phải tham gia dự tuyển đầu vào như những thí sinh khác.", "new_query": "bị buộc thôi học r giờ muốn học lại phải lm sao ạ"}
{"pair_id": "d5_s0290_N2_v1", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Sinh viên hệ vừa làm vừa học được đăng ký chương trình thứ hai sớm nhất khi nào?"}
{"pair_id": "d5_s0290_N2_v2", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Sinh viên được đăng ký học chương trình thứ hai cùng ngành sớm nhất khi nào?"}
{"pair_id": "d5_s0290_N3_v1", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Sinh viên sớm nhất được đăng ký học chương trình thứ ba khi nào?"}
{"pair_id": "d5_s0290_N5_v1", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Sinh viên muộn nhất được đăng ký học chương trình thứ hai vào thời điểm nào?"}
{"pair_id": "d5_s0290_P1_v2", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Thời điểm sớm nhất mà sinh viên có thể đăng ký học song song chương trình thứ hai là khi nào?"}
{"pair_id": "d5_s0290_P1_v3", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Sinh viên có thể bắt đầu đăng ký chương trình đào tạo thứ hai sớm nhất vào lúc nào?"}
{"pair_id": "d5_s0290_P1_v4", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Khi nào là mốc sớm nhất để sinh viên đăng ký theo học chương trình thứ hai?"}
{"pair_id": "d5_s0290_P2_v1", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Cho tôi biết mốc thời gian sớm nhất mà sinh viên được đăng ký học chương trình thứ hai."}
{"pair_id": "d5_s0290_P2_v2", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Việc đăng ký học chương trình thứ hai được sinh viên thực hiện sớm nhất khi đạt điều kiện nào?"}
{"pair_id": "d5_s0290_P2_v3", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Điều kiện về thời điểm sớm nhất để một sinh viên đăng ký chương trình thứ hai là gì?"}
{"pair_id": "d5_s0290_P2_v4", "cached_question": "Sinh viên sớm nhất được đăng ký học chương trình thứ hai khi nào?", "cached_answer": "Sinh viên được đăng ký học chương trình thứ hai sớm nhất khi đã được xếp trình độ năm thứ hai của chương trình thứ nhất.", "new_query": "Hãy nêu thời điểm sớm nhất sinh viên được đăng ký học chương trình thứ hai."}
{"pair_id": "d5_s0291_N2_v1", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Sinh viên xếp loại khá trở lên học theo phương thức đào tạo từ xa cần điều kiện gì về khối lượng học tập và điểm trung bình để đăng ký chương trình thứ hai?"}
{"pair_id": "d5_s0291_N2_v2", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên khá trở lên đăng ký chương trình thứ hai thuộc nhóm ngành sức khỏe là gì?"}
{"pair_id": "d5_s0291_N4_v1", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Sinh viên xếp loại khá trở lên không được đăng ký học chương trình thứ hai trong những trường hợp nào?"}
{"pair_id": "d5_s0291_P1_v1", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Sinh viên xếp loại khá trở lên muốn đăng ký chương trình đào tạo thứ hai thì cần đáp ứng yêu cầu gì về khối lượng học tập đã tích lũy và điểm trung bình?"}
{"pair_id": "d5_s0291_P1_v3", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Để học thêm chương trình thứ hai, sinh viên đạt loại khá trở lên phải thỏa mãn điều kiện nào về khối lượng tích lũy và điểm trung bình?"}
{"pair_id": "d5_s0291_P1_v4", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Điều kiện tích lũy khối lượng học tập và điểm trung bình tích lũy để sinh viên khá trở lên được đăng ký chương trình đào tạo thứ hai là gì?"}
{"pair_id": "d5_s0291_P2_v1", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Cho tôi biết các điều kiện về khối lượng học tập và điểm trung bình mà sinh viên xếp loại khá trở lên phải đạt khi đăng ký chương trình thứ hai."}
{"pair_id": "d5_s0291_P2_v3", "cached_question": "Điều kiện về khối lượng học tập và điểm trung bình để sinh viên xếp loại khá trở lên được đăng ký học chương trình thứ hai là gì?", "cached_answer": "Sinh viên phải đã tích lũy tối thiểu 25% khối lượng học tập chuẩn của chương trình đào tạo và đạt điểm trung bình tích lũy xếp loại khá trở lên, cùng với đáp ứng ngưỡng bảo đảm chất lượng của chương trình thứ hai.", "new_query": "Việc đăng ký học chương trình đào tạo thứ hai của sinh viên xếp loại khá trở lên được quy định thế nào về khối lượng học tập và điểm trung bình?"}
