You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0496
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0533_P2_v2", "cached_question": "Who is the instructor for MIT's 10.490 Integrated Chemical Engineering I course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Give me the name of the person teaching 10.490 Integrated Chemical Engineering I at MIT."}
{"pair_id": "d1_s0535_N1_v1", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "When are the assignments for 10.490 due, and what topic does Assignment 2 cover?"}
{"pair_id": "d1_s0535_N3_v1", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "How many assignments are listed for 10.492, and what extra resource is provided alongside Assignment 2?"}
{"pair_id": "d1_s0535_N4_v2", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "How many assignments are listed for 10.490, and what resource is prohibited on Assignment 2?"}
{"pair_id": "d1_s0535_N4_v4", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "How many assignments are listed for 10.490, and what extra resource must students produce for Assignment 2?"}
{"pair_id": "d1_s0535_N5_v1", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "What extra resource is provided alongside the last assignment listed for 10.490?"}
{"pair_id": "d1_s0535_N5_v2", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "What extra resource is provided alongside the first assignment listed for 10.490?"}
{"pair_id": "d1_s0535_P1_v3", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "How many assignments are posted for 10.490, and what extra material is supplied with Assignment 2?"}
{"pair_id": "d1_s0535_P2_v1", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "Tell me the count of assignments listed for 10.490 and the extra resource provided with Assignment 2."}
{"pair_id": "d1_s0535_P2_v3", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "I need the number of 10.490 assignments plus the additional resource attached to Assignment 2."}
{"pair_id": "d1_s0535_P3_v1", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "how many assignments r listed for 10.490 and what extra resource is provided alongside assignment 2"}
{"pair_id": "d1_s0535_P3_v2", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "hw many assignmnts listed for 10.490? n wat extra resorce comes w/ assignment 2"}
{"pair_id": "d1_s0535_P3_v3", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "10.490 — # of assignments + extra resource for asgmt 2?"}
{"pair_id": "d1_s0535_P3_v4", "cached_question": "How many assignments are listed for 10.490, and what extra resource is provided alongside Assignment 2?", "cached_answer": "Three assignments are listed, and a Reactor Model Dependency Tree PDF is provided as a resource needed for Assignment 2.", "new_query": "HOW MANY ASSIGNMENTS in 10.490 and whats the extra resource w assignment 2??"}
{"pair_id": "d1_s0536_N1_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "What textbook is used in MIT's Integrated Chemical Engineering Topics I: Process Control by Design?"}
{"pair_id": "d1_s0536_N2_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Who supervises the design project portion of MIT's Integrated Chemical Engineering Topics I: Process Control by Design?"}
{"pair_id": "d1_s0536_N3_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Introduction to Biocatalysis course?"}
{"pair_id": "d1_s0536_N5_v2", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Who was the first instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design?"}
{"pair_id": "d1_s0536_N5_v3", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Who most recently taught MIT's Integrated Chemical Engineering Topics I: Process Control by Design?"}
{"pair_id": "d1_s0536_N6_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Where is the office of the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design?"}
{"pair_id": "d1_s0536_P1_v2", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Which professor runs the Process Control by Design section of MIT's Integrated Chemical Engineering Topics I?"}
{"pair_id": "d1_s0536_P1_v3", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Who leads MIT's ICE Topics I course on Process Control by Design?"}
{"pair_id": "d1_s0536_P1_v4", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Name the instructor of Integrated Chemical Engineering Topics I: Process Control by Design at MIT."}
{"pair_id": "d1_s0536_P2_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "MIT's Integrated Chemical Engineering Topics I: Process Control by Design — who is it taught by?"}
{"pair_id": "d1_s0536_P2_v2", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "I'd like to know who is listed as the instructor for Process Control by Design (Integrated Chemical Engineering Topics I) at MIT."}
{"pair_id": "d1_s0536_P2_v4", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "Tell me the instructor's name for MIT's Process Control by Design topic course in Integrated Chemical Engineering."}
{"pair_id": "d1_s0536_P3_v1", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "who is the instructor of mit integrated chemical engineering topics i: process control by design?"}
{"pair_id": "d1_s0536_P3_v3", "cached_question": "Who is the instructor of MIT's Integrated Chemical Engineering Topics I: Process Control by Design course?", "cached_answer": "Dr. Barry S. Johnston.", "new_query": "whos teachin integrated chemical engineerng topics 1 process control by design at mit"}
{"pair_id": "d1_s0537_N3_v1", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "What course number and term is 'Integrated Chemical Engineering Topics II', and at what level is it taught?"}
{"pair_id": "d1_s0537_N3_v2", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "What course number and term is 'Integrated Chemical Engineering Topics I: Introduction to Biocatalysis', and at what level is it taught?"}
{"pair_id": "d1_s0537_P1_v2", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "Which course code and semester belong to 'Integrated Chemical Engineering Topics I: Process Control by Design', and what level is it?"}
{"pair_id": "d1_s0537_P1_v3", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "For 'Integrated Chemical Engineering Topics I: Process Control by Design', what's the subject number, the term, and the student level?"}
{"pair_id": "d1_s0537_P1_v4", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "Can you give the numbering, semester, and level of 'Integrated Chemical Engineering Topics I: Process Control by Design'?"}
{"pair_id": "d1_s0537_P2_v1", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "I need the course number, term, and level of 'Integrated Chemical Engineering Topics I: Process Control by Design'."}
{"pair_id": "d1_s0537_P2_v3", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "Tell me how 'Integrated Chemical Engineering Topics I: Process Control by Design' is numbered, when it was taught, and to which level of students."}
{"pair_id": "d1_s0537_P2_v4", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "Under what number, in what term, and for which level was 'Integrated Chemical Engineering Topics I: Process Control by Design' listed?"}
{"pair_id": "d1_s0537_P3_v1", "cached_question": "What course number and term is 'Integrated Chemical Engineering Topics I: Process Control by Design', and at what level is it taught?", "cached_answer": "It is course 10.492-1, taught in Fall 2004 at the undergraduate level.", "new_query": "integrated chem eng topics I: process control by design — course no, term, lvl?"}
