You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0471
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0338_P2_v2", "cached_question": "Who gives the Week 4 lecture on Acid/Base Chemistry in 1.101?", "cached_answer": "Prof. Phil Gschwend.", "new_query": "Tell me who presents Acid/Base Chemistry in Week 4 of 1.101."}
{"pair_id": "d1_s0342_N5_v2", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "Which is the shortest weekly session in MIT's 1.101 course?"}
{"pair_id": "d1_s0342_P1_v4", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "What length are MIT 1.101's lecture and laboratory meetings?"}
{"pair_id": "d1_s0342_P2_v1", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "Give me the session lengths for lectures and labs in MIT's 1.101 course."}
{"pair_id": "d1_s0342_P2_v3", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "I'm scheduling around MIT 1.101 — how long do its lecture and lab sessions run?"}
{"pair_id": "d1_s0342_P3_v1", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "how long are lecture and lab sessions in mit 1.101?"}
{"pair_id": "d1_s0342_P3_v2", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "mit 1.101 lecture + lab session length??"}
{"pair_id": "d1_s0342_P3_v4", "cached_question": "How long are lecture and lab sessions in MIT's 1.101 course?", "cached_answer": "Lectures are 1 session per week lasting 1 hour, and labs are 1 session per week lasting 3 hours.", "new_query": "duration of lec/lab in mit's 1.101 course anyone kno"}
{"pair_id": "d1_s0343_N1_v1", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "How are the design tasks graded in 1.101?"}
{"pair_id": "d1_s0343_N1_v2", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "When are the three design tasks due in 1.101?"}
{"pair_id": "d1_s0343_N3_v1", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "What are the three design tasks students undertake in 1.061?"}
{"pair_id": "d1_s0343_N6_v2", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "What deliverables must students submit for the design tasks in 1.101?"}
{"pair_id": "d1_s0343_P1_v4", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "What three design efforts do 1.101 students take on?"}
{"pair_id": "d1_s0343_P2_v1", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "Tell me the three design tasks undertaken by students in 1.101."}
{"pair_id": "d1_s0343_P2_v3", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "I'd like a list of the three design tasks in 1.101."}
{"pair_id": "d1_s0343_P2_v4", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "Which three design tasks are undertaken by 1.101 students?"}
{"pair_id": "d1_s0343_P3_v3", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "wat are the 3 desgin tasks studnts undertake in 1.101"}
{"pair_id": "d1_s0343_P3_v4", "cached_question": "What are the three design tasks students undertake in 1.101?", "cached_answer": "A water resources/treatment task, a structural design task, and a conceptual redesign of Boston's Back Bay.", "new_query": "3 design tasks in 1.101, what are they"}
{"pair_id": "d1_s0344_N6_v1", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "What takes the place of a final exam at the end of 1.101?"}
{"pair_id": "d1_s0344_P1_v4", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "How are grades apportioned in 1.101, and does it include a final exam?"}
{"pair_id": "d1_s0344_P2_v1", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "Tell me 1.101's grading weights and whether a final exam is held."}
{"pair_id": "d1_s0344_P2_v3", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "I need the grade weighting for 1.101 plus confirmation on whether there's a final exam."}
{"pair_id": "d1_s0344_P2_v4", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "Could you lay out 1.101's grading weights and say whether a final exam exists?"}
{"pair_id": "d1_s0344_P3_v1", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "how is grading weighted in 1.101 n is there a final exam?"}
{"pair_id": "d1_s0344_P3_v2", "cached_question": "How is grading weighted in 1.101, and is there a final exam?", "cached_answer": "Design Task Reports and Portfolio count for 50%, Laboratory Experiments 30%, and Active Participation 20%; there is no final exam.", "new_query": "1.101 grading weights + final exam??"}
{"pair_id": "d1_s0348_N1_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "How long should each weekly writing assignment be in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N1_v2", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "How are the weekly writing assignments graded in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N2_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "When is the peer response portion of the weekly writing assignment due in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N2_v2", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "When are all assignments, including the final project, due in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N3_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "When are the weekly reading responses due in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N3_v2", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "When are weekly writing assignments due in the Ethics for Engineers: Biotechnology course?"}
{"pair_id": "d1_s0348_N4_v3", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "In which weeks is no writing assignment due in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N5_v2", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "In which week is the last weekly writing assignment due in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N6_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "What is the penalty for submitting a weekly writing assignment after the deadline in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_N6_v2", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "Where do students submit the weekly writing assignments in the Ethics for Engineers: Artificial Intelligence course?"}
{"pair_id": "d1_s0348_P1_v4", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "When do the weekly writing pieces have to be turned in for Ethics for Engineers: Artificial Intelligence?"}
{"pair_id": "d1_s0348_P2_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "Tell me the due time for weekly writing assignments in Ethics for Engineers: Artificial Intelligence."}
{"pair_id": "d1_s0348_P2_v3", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "I'm taking Ethics for Engineers: Artificial Intelligence — when do I need to submit each week's writing assignment?"}
{"pair_id": "d1_s0348_P2_v4", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "For the weekly writing assignments in Ethics for Engineers: Artificial Intelligence, what's the submission deadline?"}
{"pair_id": "d1_s0348_P3_v1", "cached_question": "When are weekly writing assignments due in the Ethics for Engineers: Artificial Intelligence course?", "cached_answer": "They are due at 11:59 pm the night before class, starting the second week of class.", "new_query": "when r the weekly writing assignments due in ethics for engineers: AI?"}
