You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0530
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0039_P3_v2", "cached_question": "On what date did the Union army launch its frontal assaults at the Battle of Fredericksburg?", "cached_answer": "December 13.", "new_query": "union army frontal assaults at battle of fredericksburg - what date"}
{"pair_id": "d2_s0040_P3_v2", "cached_question": "How did Union casualties compare to Confederate casualties at the Battle of Fredericksburg?", "cached_answer": "Union casualties were more than twice as heavy as those suffered by the Confederates.", "new_query": "how did union casualtys compare to confederate ones at the battle of fredricksburg"}
{"pair_id": "d2_s0044_N1_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "How does the paper generate the paraphrases of an input question?"}
{"pair_id": "d2_s0044_N2_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why does the paper generate paraphrases for questions its parser initially fails on?"}
{"pair_id": "d2_s0044_N3_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why does the paper generate paraphrases of an input question for machine translation?"}
{"pair_id": "d2_s0044_N3_v2", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why does the paper generate paraphrases of the candidate answer for semantic parsing?"}
{"pair_id": "d2_s0044_N4_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why does the paper discard some of the generated paraphrases of an input question?"}
{"pair_id": "d2_s0044_P1_v2", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why does the paper create alternative phrasings of the input question for semantic parsing?"}
{"pair_id": "d2_s0044_P1_v3", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "What motivates the paper to generate question paraphrases when doing semantic parsing?"}
{"pair_id": "d2_s0044_P1_v4", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Why are paraphrases of the input question generated in this semantic parsing approach?"}
{"pair_id": "d2_s0044_P2_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Explain the paper's rationale for generating paraphrases of an input question in semantic parsing."}
{"pair_id": "d2_s0044_P2_v2", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "The paper paraphrases each input question — what is the purpose of doing so?"}
{"pair_id": "d2_s0044_P2_v3", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "Tell me why paraphrase generation is applied to the input question in this semantic parser."}
{"pair_id": "d2_s0044_P2_v4", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "What purpose is served by generating paraphrases of an input question for semantic parsing?"}
{"pair_id": "d2_s0044_P3_v1", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "why does teh paper generate paraphrases of an input question for semantic parsing"}
{"pair_id": "d2_s0044_P3_v2", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "why paraphrase the input question in this semantic parsing paper??"}
{"pair_id": "d2_s0044_P3_v3", "cached_question": "Why does the paper generate paraphrases of an input question for semantic parsing?", "cached_answer": "So that at least one of the generated paraphrases can be correctly mapped to a knowledge-base query, bridging the gap between how people phrase questions and how the knowledge base encodes facts.", "new_query": "whys the paper genarate paraphrases of the input q for sem parsing"}
{"pair_id": "d2_s0045_N3_v1", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What kind of grammar model does the paper use to generate translations without a sentence-aligned corpus?"}
{"pair_id": "d2_s0045_N3_v2", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What kind of grammar model does the paper use to generate summaries without a sentence-aligned corpus?"}
{"pair_id": "d2_s0045_N4_v1", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What kind of grammar model does the paper use to generate paraphrases when a sentence-aligned paraphrase corpus is available?"}
{"pair_id": "d2_s0045_N4_v2", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What kind of grammar model does the paper use to identify paraphrases rather than generate them?"}
{"pair_id": "d2_s0045_N6_v1", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "Why does the paper's grammar model not need a sentence-aligned paraphrase corpus?"}
{"pair_id": "d2_s0045_P1_v2", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What sort of grammar formalism does the paper rely on for generating paraphrases in the absence of a sentence-aligned paraphrase corpus?"}
{"pair_id": "d2_s0045_P1_v4", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "What grammar-based model do the authors use to create paraphrases when no sentence-aligned paraphrase corpus is available?"}
{"pair_id": "d2_s0045_P2_v4", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "I'd like the type of grammar model behind the paper's paraphrase generation that needs no sentence-aligned paraphrase corpus."}
{"pair_id": "d2_s0045_P3_v3", "cached_question": "What kind of grammar model does the paper use to generate paraphrases without a sentence-aligned paraphrase corpus?", "cached_answer": "A latent-variable probabilistic context-free grammar (L-PCFG) that samples paraphrases, requiring no sentence-aligned paraphrase corpus.", "new_query": "whats the grammar model the paper uses to make paraphrases w/out an aligned paraphrase corpus"}
{"pair_id": "d2_s0046_N2_v1", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "Which split of the benchmark dataset was used to evaluate the semantic parser in this paper?"}
{"pair_id": "d2_s0046_N4_v3", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "On which benchmark dataset was the paper's semantic parser not evaluated?"}
{"pair_id": "d2_s0046_N4_v4", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "Which non-benchmark dataset was used to evaluate the semantic parser in this paper?"}
{"pair_id": "d2_s0046_N5_v2", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "What is the smallest benchmark dataset the semantic parser was evaluated on in this paper?"}
{"pair_id": "d2_s0046_N6_v1", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "Why was this benchmark dataset chosen to evaluate the semantic parser in this paper?"}
{"pair_id": "d2_s0046_P1_v3", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "Which standard benchmark was the semantic parser tested on in this work?"}
{"pair_id": "d2_s0046_P1_v4", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "What benchmark data was the semantic parser assessed with in this paper?"}
{"pair_id": "d2_s0046_P2_v3", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "I need the benchmark dataset that this paper's semantic parser evaluation relies on."}
{"pair_id": "d2_s0046_P3_v2", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "semantic parser evaluation in this paper - which benchmark dataset"}
{"pair_id": "d2_s0046_P3_v4", "cached_question": "Which benchmark dataset was used to evaluate the semantic parser in this paper?", "cached_answer": "The WebQuestions benchmark dataset.", "new_query": "benchmark dataset for the semantic parser eval??"}
{"pair_id": "d2_s0047_N2_v1", "cached_question": "What estimation method did the authors use for their L-PCFG, and which prior works used EM instead?", "cached_answer": "They used the spectral method of narayan-15; EM had previously been used by matsuzaki-2005 and petrov-2006.", "new_query": "What estimation method did the authors use for the lexical rules of their L-PCFG?"}
{"pair_id": "d2_s0047_N3_v1", "cached_question": "What estimation method did the authors use for their L-PCFG, and which prior works used EM instead?", "cached_answer": "They used the spectral method of narayan-15; EM had previously been used by matsuzaki-2005 and petrov-2006.", "new_query": "What estimation method did the authors use for their L-PCFG, and which prior works used variational inference instead?"}
{"pair_id": "d2_s0047_N4_v1", "cached_question": "What estimation method did the authors use for their L-PCFG, and which prior works used EM instead?", "cached_answer": "They used the spectral method of narayan-15; EM had previously been used by matsuzaki-2005 and petrov-2006.", "new_query": "Which estimation method did the authors deliberately not use for their L-PCFG?"}
{"pair_id": "d2_s0047_N4_v2", "cached_question": "What estimation method did the authors use for their L-PCFG, and which prior works used EM instead?", "cached_answer": "They used the spectral method of narayan-15; EM had previously been used by matsuzaki-2005 and petrov-2006.", "new_query": "Which prior works on L-PCFGs avoided EM for estimation?"}
