You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0568
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d2_s0358_P1_v3", "cached_question": "How does the STransE model represent entities and relations?", "cached_answer": "STransE represents each entity as a low-dimensional vector, and each relation by two matrices and a translation vector.", "new_query": "How are entities and relations parameterized in the STransE model?"}
{"pair_id": "d2_s0359_P1_v2", "cached_question": "Which two prior embedding models does STransE combine?", "cached_answer": "STransE is a simple combination of the SE (Structured Embedding) model and the TransE model.", "new_query": "Which two existing embedding approaches does STransE unite?"}
{"pair_id": "d2_s0359_P2_v3", "cached_question": "Which two prior embedding models does STransE combine?", "cached_answer": "STransE is a simple combination of the SE (Structured Embedding) model and the TransE model.", "new_query": "Tell me which two earlier embedding models were combined to form STransE."}
{"pair_id": "d2_s0359_P3_v2", "cached_question": "Which two prior embedding models does STransE combine?", "cached_answer": "STransE is a simple combination of the SE (Structured Embedding) model and the TransE model.", "new_query": "which two prev embedding modles does STransE combin?"}
{"pair_id": "d2_s0359_P3_v4", "cached_question": "Which two prior embedding models does STransE combine?", "cached_answer": "STransE is a simple combination of the SE (Structured Embedding) model and the TransE model.", "new_query": "STransE = combo of which two older embedding models??"}
{"pair_id": "d2_s0360_N1_v1", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "By what margin does STransE outperform previous embedding models on link prediction?"}
{"pair_id": "d2_s0360_N3_v1", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "On which two benchmark datasets does TransE outperform previous embedding models for link prediction?"}
{"pair_id": "d2_s0360_N3_v2", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "On which two benchmark datasets does STransE outperform previous embedding models for triple classification?"}
{"pair_id": "d2_s0360_N4_v1", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "On which benchmark datasets does STransE fail to outperform previous embedding models for link prediction?"}
{"pair_id": "d2_s0360_N4_v3", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "On which two benchmark datasets is STransE outperformed by previous embedding models?"}
{"pair_id": "d2_s0360_N5_v1", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "On which benchmark dataset does STransE show its largest improvement over previous embedding models?"}
{"pair_id": "d2_s0360_N6_v1", "cached_question": "On which two benchmark datasets does STransE outperform previous embedding models for link prediction?", "cached_answer": "STransE shows better link prediction performance than previous embedding models and other state-of-the-art methods on the WN18 and FB15k datasets.", "new_query": "Why does STransE outperform previous embedding models on WN18 and FB15k for link prediction?"}
{"pair_id": "d2_s0364_N1_v1", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "How is the distributed word2vec training system parallelized across machines at Yahoo?"}
{"pair_id": "d2_s0364_N2_v2", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "What real-world applications use distributed word2vec training across the industry?"}
{"pair_id": "d2_s0364_N3_v2", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "What real-world application has the distributed word2vec training system been deployed for at Google, and since when?"}
{"pair_id": "d2_s0364_N5_v1", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "What is the most recent application Yahoo deployed the distributed word2vec system to?"}
{"pair_id": "d2_s0364_P1_v1", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "For what practical use has Yahoo deployed the distributed word2vec training system, and starting when?"}
{"pair_id": "d2_s0364_P1_v2", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "What production application at Yahoo uses the distributed word2vec training system, and since what time?"}
{"pair_id": "d2_s0364_P1_v3", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "Which real-world use case does Yahoo's distributed word2vec system serve, and from when has it done so?"}
{"pair_id": "d2_s0364_P1_v4", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "What has the distributed word2vec trainer been put to work on at Yahoo, and since when?"}
{"pair_id": "d2_s0364_P2_v1", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "Tell me the real-world Yahoo deployment of the distributed word2vec training system and when it started."}
{"pair_id": "d2_s0364_P2_v2", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "At Yahoo, the distributed word2vec training system has been deployed for which application, and it has run since when?"}
{"pair_id": "d2_s0364_P3_v1", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "what real world app is yahoos distributed word2vec system deployed for n since when?"}
{"pair_id": "d2_s0364_P3_v2", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "yahoo distributed word2vec — deployed for what + since when??"}
{"pair_id": "d2_s0364_P3_v3", "cached_question": "What real-world application has the distributed word2vec training system been deployed for at Yahoo, and since when?", "cached_answer": "Since late 2015, it has been used for matching queries to ads as part of the 'broad' ad matching pipeline in Gemini, Yahoo's sponsored search advertising platform.", "new_query": "whats the real-world applicaton of the distrbuted word2vec trainng system at yahoo and since whn"}
{"pair_id": "d2_s0365_N2_v1", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "What are the two main drawbacks of existing word2vec training systems for large vocabularies on a single GPU?"}
{"pair_id": "d2_s0365_N3_v1", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "What are the two main drawbacks of existing GloVe training systems for large vocabularies?"}
{"pair_id": "d2_s0365_N3_v2", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "What are the two main drawbacks of existing fastText training systems for large vocabularies?"}
{"pair_id": "d2_s0365_N4_v1", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "What are the two main advantages of existing word2vec training systems for large vocabularies?"}
{"pair_id": "d2_s0365_P2_v4", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "I want to know the two main drawbacks of existing word2vec training systems in the large-vocabulary setting."}
{"pair_id": "d2_s0365_P3_v2", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "existing word2vec traning systems - 2 main drawbaks for large vocabularies??"}
{"pair_id": "d2_s0365_P3_v4", "cached_question": "What are the two main drawbacks of existing word2vec training systems for large vocabularies?", "cached_answer": "They either require that vectors for all vocabulary words be stored in a single server's memory, or they suffer unacceptable training latency due to massive network data transfer.", "new_query": "whats the two main drawbaks of exising word2vec trainng sys for large vocab"}
{"pair_id": "d2_s0366_N1_v1", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "How does word2vec initialize the vectors of each vocabulary word?"}
{"pair_id": "d2_s0366_N2_v1", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "How many vectors do out-of-vocabulary words have in word2vec, and how is each stored?"}
{"pair_id": "d2_s0366_N2_v2", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "How many vectors does each vocabulary item have across word embedding toolkits, and how are they stored?"}
{"pair_id": "d2_s0366_N3_v1", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "How many vectors does each vocabulary word have in GloVe, and how is each one stored?"}
{"pair_id": "d2_s0366_N4_v1", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "Which vectors does word2vec not store for each vocabulary word?"}
{"pair_id": "d2_s0366_N6_v2", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "How much memory do word2vec's two vectors per vocabulary word consume?"}
{"pair_id": "d2_s0366_P1_v2", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "What number of vectors does every word in the word2vec vocabulary get, and how is each represented in memory?"}
{"pair_id": "d2_s0366_P2_v2", "cached_question": "How many vectors does each vocabulary word have in word2vec, and how is each one stored?", "cached_answer": "Each vocabulary word has two associated k-dimensional vectors, called input and output vectors, each represented as an array of single precision floating point numbers.", "new_query": "For each vocabulary word in word2vec, which vectors are kept, and how are they stored?"}
