You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0010
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0053_P1_v4", "cached_question": "What materials were students allowed to use during the 1.011 midterm exam?", "cached_answer": "The exam was open book and open notes; calculators and interest tables were allowed, but computers and phones were not.", "new_query": "Which aids were students allowed during the midterm exam for 1.011?"}
{"pair_id": "d1_s0055_P2_v2", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "The apartment building scenario on the 1.011 midterm — what rents, expenses, and profit duration does it state?"}
{"pair_id": "d1_s0055_P2_v3", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "Could you tell me what the 1.011 midterm's apartment building scenario gives for annual rents, operating expenses, and how long profits last?"}
{"pair_id": "d1_s0055_P2_v4", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "I'm reviewing the 1.011 midterm's apartment building scenario and need its annual rents, operating expenses, and expected duration of profits."}
{"pair_id": "d1_s0055_P3_v1", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "1.011 midterm apartment building - annual rents, op expenses, how long profits last?"}
{"pair_id": "d1_s0055_P3_v2", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "whats the yearly rent n operating expenses in the apt building q on the 1.011 midterm, and for how many yrs?"}
{"pair_id": "d1_s0055_P3_v4", "cached_question": "In the 1.011 midterm's apartment building scenario, what are the annual rents, operating expenses, and expected duration of profits?", "cached_answer": "Annual rents total $200,000 and annual operating expenses total $100,000, giving $100,000 in annual profits, which are expected to continue for another 20 years.", "new_query": "in the 1011 midterm apartment buildin scenario wat r the annual rents expenses and profit duration"}
{"pair_id": "d1_s0059_N2_v2", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "What are all the topic keywords listed for MIT's 1.011 Project Evaluation course, not just the cost stages?"}
{"pair_id": "d1_s0059_N3_v1", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.012 Introduction to Civil Engineering Design course?"}
{"pair_id": "d1_s0059_N3_v2", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.010 Uncertainty in Engineering course?"}
{"pair_id": "d1_s0059_N4_v3", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "Which stages in MIT's 1.011 Project Evaluation keyword list are not life-cycle cost stages?"}
{"pair_id": "d1_s0059_N5_v1", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "Which life-cycle cost stage is listed first in the keyword list for MIT's 1.011 Project Evaluation course?"}
{"pair_id": "d1_s0059_N5_v2", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "Which life-cycle cost stage comes last in the keyword list for MIT's 1.011 Project Evaluation?"}
{"pair_id": "d1_s0059_N6_v1", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "How does MIT's 1.011 Project Evaluation course discount life-cycle costs across those four stages?"}
{"pair_id": "d1_s0059_N6_v2", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "Which life-cycle cost stage is usually the most expensive according to MIT's 1.011 Project Evaluation?"}
{"pair_id": "d1_s0059_P2_v3", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "I need the four life-cycle cost stages given in the keyword list for MIT's 1.011 Project Evaluation."}
{"pair_id": "d1_s0059_P2_v4", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "For MIT's 1.011 Project Evaluation, the four life-cycle cost stages listed as keywords are what?"}
{"pair_id": "d1_s0059_P3_v1", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "what r the 4 life cycle cost stages in the keyword list for mits 1.011 project evaluation?"}
{"pair_id": "d1_s0059_P3_v2", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "MIT 1.011 project eval — 4 lifecycle cost stages in the keywrods list??"}
{"pair_id": "d1_s0059_P3_v3", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "the four life-cycle cost stges listed as keywords for 1.011 project evaluation at mit, what r they"}
{"pair_id": "d1_s0059_P3_v4", "cached_question": "What four life-cycle cost stages are listed in the keyword list for MIT's 1.011 Project Evaluation course?", "cached_answer": "Conception, Construction, Operation, and Decommissioning.", "new_query": "yo whats the 4 lifecycle cost stages in the 1.011 project evaluation keyword list (MIT)"}
{"pair_id": "d1_s0060_N1_v1", "cached_question": "What three dimensions qualify \"Nested Complexity\" in the 1.011 course keyword list?", "cached_answer": "Political, Institutional, and Organizational.", "new_query": "What does \"Nested Complexity\" mean in the context of the 1.011 course?"}
{"pair_id": "d1_s0060_N2_v1", "cached_question": "What three dimensions qualify \"Nested Complexity\" in the 1.011 course keyword list?", "cached_answer": "Political, Institutional, and Organizational.", "new_query": "What dimensions qualify all complexity-related keywords in the 1.011 course keyword list?"}
{"pair_id": "d1_s0060_N3_v2", "cached_question": "What three dimensions qualify \"Nested Complexity\" in the 1.011 course keyword list?", "cached_answer": "Political, Institutional, and Organizational.", "new_query": "What three dimensions qualify \"Technical Complexity\" in the 1.011 course keyword list?"}
{"pair_id": "d1_s0060_N4_v1", "cached_question": "What three dimensions qualify \"Nested Complexity\" in the 1.011 course keyword list?", "cached_answer": "Political, Institutional, and Organizational.", "new_query": "Which dimensions in the 1.011 course keyword list do not qualify \"Nested Complexity\"?"}
{"pair_id": "d1_s0060_N4_v4", "cached_question": "What three dimensions qualify \"Nested Complexity\" in the 1.011 course keyword list?", "cached_answer": "Political, Institutional, and Organizational.", "new_query": "Which three dimensions disqualify a project from \"Nested Complexity\" in the 1.011 keyword list?"}
