You are the verification tier of a semantic cache. The first tier (embedding similarity)
proposed serving a stored answer to a new query. You see both questions and the stored
answer. Decide whether serving is safe.

DECISION RULE
SERVE      — the stored answer is a fully correct and complete answer to the new query.
REGENERATE — anything else: different entity/version, flipped polarity, different
             quantifier or extreme, different facet or scope, different presupposed fact,
             or you are unsure. When in doubt, REGENERATE (a false hit sends a user the
             wrong answer; a false miss only costs one LLM call).

Pay attention to small discrete differences the first tier is blind to: "1" vs "2",
negation words, earliest/latest, min/max, sibling entities. Do not be fooled by large
surface differences that change nothing (typos, missing diacritics, paraphrase).

OUTPUT FORMAT — JSONL only, one object per line, no commentary:
{"pair_id":"...","decision":"SERVE|REGENERATE","conf":<0..1>}


[BATCH INPUT]
batch_id: E_0484
pairs (JSONL — pair_id, cached_question, cached_answer, new_query):

{"pair_id": "d1_s0445_N4_v1", "cached_question": "How is the final grade broken down by activity in MIT's course 10.37?", "cached_answer": "Homework 20%, Quiz 10%, Midterm exam 1 15%, Midterm exam 2 20%, and Final exam 35%.", "new_query": "Which activities in MIT's course 10.37 do not count toward the final grade?"}
{"pair_id": "d1_s0446_N4_v1", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "What is the on-time homework policy in course 10.37?"}
{"pair_id": "d1_s0446_N4_v3", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "What is the early submission policy for homework in course 10.37?"}
{"pair_id": "d1_s0446_P1_v2", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "What are the rules for late homework submissions in 10.37?"}
{"pair_id": "d1_s0446_P1_v3", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "What is course 10.37's late assignment policy?"}
{"pair_id": "d1_s0446_P2_v2", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "Explain how late homework is treated in course 10.37."}
{"pair_id": "d1_s0446_P2_v4", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "Could you describe the way course 10.37 deals with late homework?"}
{"pair_id": "d1_s0446_P3_v1", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "whats the late hw policy in 10.37?"}
{"pair_id": "d1_s0446_P3_v2", "cached_question": "What is the late homework policy in course 10.37?", "cached_answer": "Late homework is accepted until 10pm of the due date, with a 50% grade deduction unless there are extenuating circumstances.", "new_query": "10.37 late homework policy?? need to kno"}
{"pair_id": "d1_s0450_N2_v1", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches the statistical mechanics portion of MIT's 10.40 Chemical Engineering Thermodynamics, and in what semester and level?"}
{"pair_id": "d1_s0450_N2_v2", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches MIT's thermodynamics courses in Chemical Engineering, and in which semesters and at what levels?"}
{"pair_id": "d1_s0450_N3_v1", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches MIT's course 10.34 Numerical Methods Applied to Chemical Engineering, and in what semester and level is it offered?"}
{"pair_id": "d1_s0450_N3_v2", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches MIT's course 10.37 Chemical and Biological Reaction Engineering, and in what semester and level is it offered?"}
{"pair_id": "d1_s0450_N4_v1", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches the undergraduate version of MIT's Chemical Engineering Thermodynamics, and in what semester?"}
{"pair_id": "d1_s0450_N5_v1", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who taught the earliest offering of MIT's course 10.40 Chemical Engineering Thermodynamics, and at what level?"}
{"pair_id": "d1_s0450_N5_v2", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who teaches the most recent offering of MIT's 10.40 Chemical Engineering Thermodynamics, and in what semester?"}
{"pair_id": "d1_s0450_P1_v3", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Who lectures MIT's 10.40 Chemical Engineering Thermodynamics, and in what term and at which level is it run?"}
{"pair_id": "d1_s0450_P1_v4", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "Name the faculty for MIT's course 10.40 Chemical Engineering Thermodynamics plus the semester and level it is offered."}
{"pair_id": "d1_s0450_P2_v3", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "I need the teaching staff, semester, and level for MIT's course 10.40 Chemical Engineering Thermodynamics."}
{"pair_id": "d1_s0450_P2_v4", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "For MIT's 10.40 Chemical Engineering Thermodynamics, tell me the semester, the level, and who teaches it."}
{"pair_id": "d1_s0450_P3_v1", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "who teaches mits course 10.40 chemical engineering thermodynamics n what semester + level"}
{"pair_id": "d1_s0450_P3_v3", "cached_question": "Who teaches MIT's course 10.40 Chemical Engineering Thermodynamics, and in what semester and level is it offered?", "cached_answer": "Prof. Bernhardt Trout and Prof. Jefferson W. Tester teach it; it is offered Fall 2003 at the graduate level.", "new_query": "who teches 10.40 chemical enginering thermodynamics at mit and wat semester n level is it offerd"}
{"pair_id": "d1_s0451_N1_v1", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Which chapters of the required text does MIT's 10.40 Chemical Engineering Thermodynamics assign?"}
{"pair_id": "d1_s0451_N1_v2", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Where can I buy or borrow the required text for MIT's 10.40 Chemical Engineering Thermodynamics?"}
{"pair_id": "d1_s0451_N2_v1", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "What is the required course text, with ISBN, for the statistical mechanics unit of MIT's 10.40?"}
{"pair_id": "d1_s0451_N3_v1", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "What is the required course text for MIT's 10.37 Chemical and Biological Reaction Engineering, with ISBN?"}
{"pair_id": "d1_s0451_N3_v2", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "What is the required course text for MIT's 10.213 Chemical and Biological Engineering Laboratory, with ISBN?"}
{"pair_id": "d1_s0451_P1_v1", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Which textbook is required for MIT's 10.40 Chemical Engineering Thermodynamics, and what is its ISBN?"}
{"pair_id": "d1_s0451_P1_v2", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "What is the mandatory reading for MIT 10.40 Chemical Engineering Thermodynamics, including the ISBN?"}
{"pair_id": "d1_s0451_P1_v3", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Name the required book, with its ISBN, for MIT's 10.40 Chemical Engineering Thermodynamics."}
{"pair_id": "d1_s0451_P1_v4", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "What book must students get for MIT's 10.40 Chemical Engineering Thermodynamics, and what is its ISBN?"}
{"pair_id": "d1_s0451_P2_v1", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Tell me the required text and ISBN for MIT's 10.40 Chemical Engineering Thermodynamics."}
{"pair_id": "d1_s0451_P2_v3", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "I am looking for the required textbook, with ISBN, used in MIT 10.40 Chemical Engineering Thermodynamics."}
{"pair_id": "d1_s0451_P2_v4", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "Which text, and with what ISBN, does MIT's 10.40 Chemical Engineering Thermodynamics require?"}
{"pair_id": "d1_s0451_P3_v3", "cached_question": "What is the required course text for MIT's 10.40 Chemical Engineering Thermodynamics, with ISBN?", "cached_answer": "Tester, J. W. and Modell, Michael, Thermodynamics and Its Applications, Prentice Hall PTR, 1996, ISBN 9780139153563.", "new_query": "req course text for 10.40 chemical engineering thermodynamics at mit w/ isbn pls"}
{"pair_id": "d1_s0452_N1_v1", "cached_question": "When is Problem Set 1 due in course 10.40, and what topic does it cover?", "cached_answer": "It is due at session 3 and covers 1st Law Open Systems.", "new_query": "How is Problem Set 1 graded in course 10.40?"}
{"pair_id": "d1_s0452_N1_v2", "cached_question": "When is Problem Set 1 due in course 10.40, and what topic does it cover?", "cached_answer": "It is due at session 3 and covers 1st Law Open Systems.", "new_query": "How many problems are on Problem Set 1 in course 10.40?"}
{"pair_id": "d1_s0452_N2_v2", "cached_question": "When is Problem Set 1 due in course 10.40, and what topic does it cover?", "cached_answer": "It is due at session 3 and covers 1st Law Open Systems.", "new_query": "When are all the problem sets in course 10.40 due, and what topics do they cover?"}
